UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CODE,PARLIAMENTARY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE GENDER,BN CANDIDATE AGE,BN VOTE,PH,PH CANDIDATE,PH CANDIDATE GENDER,PH CANDIDATE AGE,PH VOTE,GS,GS CANDIDATE,GS CANDIDATE GENDER,GS CANDIDATE AGE,GS VOTE,OTHER PARTY (1),OTHER PARTY (1) CANDIDATE,OTHER PARTY (1) CANDIDATE GENDER,OTHER PARTY (1) CANDIDATE AGE,OTHER PARTY (1) VOTE,OTHER PARTY (2),OTHER PARTY (2) CANDIDATE,OTHER PARTY (2) CANDIDATE GENDER,OTHER PARTY (2) CANDIDATE AGE,OTHER PARTY (2) VOTE,OTHER PARTY (3),OTHER PARTY (3) CANDIDATE,OTHER PARTY (3) CANDIDATE GENDER,OTHER PARTY (3) CANDIDATE AGE,OTHER PARTY (3) VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE GENDER,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE GENDER,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,VERIFY_ISSUED
P.132_N.31_132/31/07_3,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/07,SI RUSA,SEKOLAH KEBANGSAAN KAMPUNG BARU SIRUSA,3,458,MIC,DATO VS MOGAN,MALE,,154,PKR,DATO DANYAL,MALE,,169,PAS,USTAZ MAHFUZ ROSLAN,MALE,,133,,,,,,,,,,,,,,,,,,,,,,,,,,456,2,0,TRUE
P.132_N.31_132/31/07_4,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/07,SI RUSA,SEKOLAH KEBANGSAAN KAMPUNG BARU SIRUSA,4,443,MIC,DATO VS MOGAN,MALE,,140,PKR,DATO DANYAL,MALE,,182,PAS,USTAZ MAHFUZ ROSLAN,MALE,,119,,,,,,,,,,,,,,,,,,,,,,,,,,441,2,0,TRUE
P.132_N.31_132/31/08_1,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/08,TELOK KEMANG,SEKOLAH KEBANGSAAN TELOK KEMANG,1,251,MIC,DATO VS MOGAN,MALE,,110,PKR,DATO DANYAL,MALE,,113,PAS,USTAZ MAHFUZ ROSLAN,MALE,,20,,,,,,,,,,,,,,,,,,,,,,,,,,243,8,0,TRUE
P.132_N.31_132/31/08_2,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/08,TELOK KEMANG,SEKOLAH KEBANGSAAN TELOK KEMANG,2,549,MIC,DATO VS MOGAN,MALE,,221,PKR,DATO DANYAL,MALE,,241,PAS,USTAZ MAHFUZ ROSLAN,MALE,,73,,,,,,,,,,,,,,,,,,,,,,,,,,535,14,0,TRUE
P.132_N.31_132/31/08_3,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/08,TELOK KEMANG,SEKOLAH KEBANGSAAN TELOK KEMANG,3,563,MIC,DATO VS MOGAN,MALE,,253,PKR,DATO DANYAL,MALE,,195,PAS,USTAZ MAHFUZ ROSLAN,MALE,,110,,,,,,,,,,,,,,,,,,,,,,,,,,558,5,0,TRUE
P.132_N.31_132/31/08_4,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/08,TELOK KEMANG,SEKOLAH KEBANGSAAN TELOK KEMANG,4,545,MIC,DATO VS MOGAN,MALE,,210,PKR,DATO DANYAL,MALE,,190,PAS,USTAZ MAHFUZ ROSLAN,MALE,,144,,,,,,,,,,,,,,,,,,,,,,,,,,544,1,0,TRUE
P.132_N.31_132/31/08_5,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/08,TELOK KEMANG,SEKOLAH KEBANGSAAN TELOK KEMANG,5,520,MIC,DATO VS MOGAN,MALE,,177,PKR,DATO DANYAL,MALE,,234,PAS,USTAZ MAHFUZ ROSLAN,MALE,,104,,,,,,,,,,,,,,,,,,,,,,,,,,515,5,0,TRUE
P.132_N.31_132/31/08_6,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/08,TELOK KEMANG,SEKOLAH KEBANGSAAN TELOK KEMANG,6,482,MIC,DATO VS MOGAN,MALE,,145,PKR,DATO DANYAL,MALE,,240,PAS,USTAZ MAHFUZ ROSLAN,MALE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,477,5,0,TRUE
P.132_N.31_132/31/08_7,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.31,BAGAN PINANG,132/31/08,TELOK KEMANG,SEKOLAH KEBANGSAAN TELOK KEMANG,7,493,MIC,DATO VS MOGAN,MALE,,173,PKR,DATO DANYAL,MALE,,221,PAS,USTAZ MAHFUZ ROSLAN,MALE,,98,,,,,,,,,,,,,,,,,,,,,,,,,,492,1,0,TRUE
P.132_N.32_132/32/01_1,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/01,AYER KUNING,BALAI RAYA LADANG LEONG HIN SAN,1,284,MIC,DATO VS MOGAN,MALE,,97,PKR,DATO DANYAL,MALE,,172,PAS,USTAZ MAHFUZ ROSLAN,MALE,,5,,,,,,,,,,,,,,,,,,,,,,,,,,274,10,0,TRUE
P.132_N.32_132/32/01_2,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/01,AYER KUNING,BALAI RAYA LADANG LEONG HIN SAN,2,389,MIC,DATO VS MOGAN,MALE,,109,PKR,DATO DANYAL,MALE,,272,PAS,USTAZ MAHFUZ ROSLAN,MALE,,8,,,,,,,,,,,,,,,,,,,,,,,,,,389,0,0,TRUE
P.132_N.32_132/32/02_1,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/02,LINGGI,SEKOLAH KEBANGSAAN LINGGI,1,259,MIC,DATO VS MOGAN,MALE,,131,PKR,DATO DANYAL,MALE,,83,PAS,USTAZ MAHFUZ ROSLAN,MALE,,16,,,,,,,,,,,,,,,,,,,,,,,,,,230,29,0,TRUE
P.132_N.32_132/32/02_2,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/02,LINGGI,SEKOLAH KEBANGSAAN LINGGI,2,437,MIC,DATO VS MOGAN,MALE,,202,PKR,DATO DANYAL,MALE,,198,PAS,USTAZ MAHFUZ ROSLAN,MALE,,32,,,,,,,,,,,,,,,,,,,,,,,,,,432,4,1,TRUE
P.132_N.32_132/32/02_3,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/02,LINGGI,SEKOLAH KEBANGSAAN LINGGI,3,451,MIC,DATO VS MOGAN,MALE,,175,PKR,DATO DANYAL,MALE,,198,PAS,USTAZ MAHFUZ ROSLAN,MALE,,75,,,,,,,,,,,,,,,,,,,,,,,,,,448,3,0,TRUE
P.132_N.32_132/32/02_4,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/02,LINGGI,SEKOLAH KEBANGSAAN LINGGI,4,427,MIC,DATO VS MOGAN,MALE,,177,PKR,DATO DANYAL,MALE,,196,PAS,USTAZ MAHFUZ ROSLAN,MALE,,52,,,,,,,,,,,,,,,,,,,,,,,,,,425,2,0,TRUE
P.132_N.32_132/32/03_1,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/03,KAMPONG PENGKALAN DURIAN,PUSAT PEMULIHAN DALAM KOMUNITI CAHAYA IKHSAN LINGGI,1,293,MIC,DATO VS MOGAN,MALE,,125,PKR,DATO DANYAL,MALE,,127,PAS,USTAZ MAHFUZ ROSLAN,MALE,,26,,,,,,,,,,,,,,,,,,,,,,,,,,278,15,0,TRUE
P.132_N.32_132/32/03_2,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/03,KAMPONG PENGKALAN DURIAN,PUSAT PEMULIHAN DALAM KOMUNITI CAHAYA IKHSAN LINGGI,2,346,MIC,DATO VS MOGAN,MALE,,92,PKR,DATO DANYAL,MALE,,220,PAS,USTAZ MAHFUZ ROSLAN,MALE,,30,,,,,,,,,,,,,,,,,,,,,,,,,,342,4,0,TRUE
P.132_N.32_132/32/03_3,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/03,KAMPONG PENGKALAN DURIAN,PUSAT PEMULIHAN DALAM KOMUNITI CAHAYA IKHSAN LINGGI,3,344,MIC,DATO VS MOGAN,MALE,,110,PKR,DATO DANYAL,MALE,,198,PAS,USTAZ MAHFUZ ROSLAN,MALE,,34,,,,,,,,,,,,,,,,,,,,,,,,,,342,2,0,TRUE
P.132_N.32_132/32/04_1,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/04,PENGKALAN KEMPAS,SEKOLAH KEBANGSAAN PERMATANG PASIR,1,271,MIC,DATO VS MOGAN,MALE,,80,PKR,DATO DANYAL,MALE,,171,PAS,USTAZ MAHFUZ ROSLAN,MALE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,264,7,0,TRUE
P.132_N.32_132/32/04_2,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/04,PENGKALAN KEMPAS,SEKOLAH KEBANGSAAN PERMATANG PASIR,2,382,MIC,DATO VS MOGAN,MALE,,124,PKR,DATO DANYAL,MALE,,218,PAS,USTAZ MAHFUZ ROSLAN,MALE,,37,,,,,,,,,,,,,,,,,,,,,,,,,,379,3,0,TRUE
P.132_N.32_132/32/04_3,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/04,PENGKALAN KEMPAS,SEKOLAH KEBANGSAAN PERMATANG PASIR,3,370,MIC,DATO VS MOGAN,MALE,,95,PKR,DATO DANYAL,MALE,,237,PAS,USTAZ MAHFUZ ROSLAN,MALE,,33,,,,,,,,,,,,,,,,,,,,,,,,,,365,5,0,TRUE
P.132_N.32_132/32/05_1,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/05,LADANG SENGKANG,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SENGKANG,1,273,MIC,DATO VS MOGAN,MALE,,87,PKR,DATO DANYAL,MALE,,172,PAS,USTAZ MAHFUZ ROSLAN,MALE,,7,,,,,,,,,,,,,,,,,,,,,,,,,,266,7,0,TRUE
P.132_N.32_132/32/05_2,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/05,LADANG SENGKANG,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SENGKANG,2,289,MIC,DATO VS MOGAN,MALE,,68,PKR,DATO DANYAL,MALE,,212,PAS,USTAZ MAHFUZ ROSLAN,MALE,,8,,,,,,,,,,,,,,,,,,,,,,,,,,288,1,0,TRUE
P.132_N.32_132/32/06_1,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/06,KAMPONG SUNGAI RAYA,SEKOLAH KEBANGSAAN TANJONG AGAS,1,298,MIC,DATO VS MOGAN,MALE,,189,PKR,DATO DANYAL,MALE,,52,PAS,USTAZ MAHFUZ ROSLAN,MALE,,37,,,,,,,,,,,,,,,,,,,,,,,,,,278,20,0,TRUE
P.132_N.32_132/32/06_2,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/06,KAMPONG SUNGAI RAYA,SEKOLAH KEBANGSAAN TANJONG AGAS,2,382,MIC,DATO VS MOGAN,MALE,,199,PKR,DATO DANYAL,MALE,,104,PAS,USTAZ MAHFUZ ROSLAN,MALE,,67,,,,,,,,,,,,,,,,,,,,,,,,,,370,12,0,TRUE
P.132_N.32_132/32/06_3,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/06,KAMPONG SUNGAI RAYA,SEKOLAH KEBANGSAAN TANJONG AGAS,3,356,MIC,DATO VS MOGAN,MALE,,158,PKR,DATO DANYAL,MALE,,106,PAS,USTAZ MAHFUZ ROSLAN,MALE,,86,,,,,,,,,,,,,,,,,,,,,,,,,,350,6,0,TRUE
P.132_N.32_132/32/06_4,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/06,KAMPONG SUNGAI RAYA,SEKOLAH KEBANGSAAN TANJONG AGAS,4,351,MIC,DATO VS MOGAN,MALE,,145,PKR,DATO DANYAL,MALE,,118,PAS,USTAZ MAHFUZ ROSLAN,MALE,,85,,,,,,,,,,,,,,,,,,,,,,,,,,348,3,0,TRUE
P.132_N.32_132/32/07_1,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/07,PASIR PANJANG,SEKOLAH KEBANGSAAN PASIR PANJANG,1,247,MIC,DATO VS MOGAN,MALE,,89,PKR,DATO DANYAL,MALE,,127,PAS,USTAZ MAHFUZ ROSLAN,MALE,,16,,,,,,,,,,,,,,,,,,,,,,,,,,232,15,0,TRUE
P.132_N.32_132/32/07_2,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/07,PASIR PANJANG,SEKOLAH KEBANGSAAN PASIR PANJANG,2,585,MIC,DATO VS MOGAN,MALE,,268,PKR,DATO DANYAL,MALE,,261,PAS,USTAZ MAHFUZ ROSLAN,MALE,,29,,,,,,,,,,,,,,,,,,,,,,,,,,558,27,0,TRUE
P.132_N.32_132/32/07_3,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/07,PASIR PANJANG,SEKOLAH KEBANGSAAN PASIR PANJANG,3,579,MIC,DATO VS MOGAN,MALE,,238,PKR,DATO DANYAL,MALE,,272,PAS,USTAZ MAHFUZ ROSLAN,MALE,,61,,,,,,,,,,,,,,,,,,,,,,,,,,571,8,0,TRUE
P.132_N.32_132/32/07_4,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/07,PASIR PANJANG,SEKOLAH KEBANGSAAN PASIR PANJANG,4,550,MIC,DATO VS MOGAN,MALE,,208,PKR,DATO DANYAL,MALE,,262,PAS,USTAZ MAHFUZ ROSLAN,MALE,,74,,,,,,,,,,,,,,,,,,,,,,,,,,544,6,0,TRUE
P.132_N.32_132/32/08_1,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/08,BANDAR BARU SUNGGALA,SEKOLAH KEBANGSAAN INTAN PERDANA,1,289,MIC,DATO VS MOGAN,MALE,,160,PKR,DATO DANYAL,MALE,,90,PAS,USTAZ MAHFUZ ROSLAN,MALE,,34,,,,,,,,,,,,,,,,,,,,,,,,,,284,5,0,TRUE
P.132_N.32_132/32/08_2,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/08,BANDAR BARU SUNGGALA,SEKOLAH KEBANGSAAN INTAN PERDANA,2,583,MIC,DATO VS MOGAN,MALE,,316,PKR,DATO DANYAL,MALE,,201,PAS,USTAZ MAHFUZ ROSLAN,MALE,,58,,,,,,,,,,,,,,,,,,,,,,,,,,575,8,0,TRUE
P.132_N.32_132/32/08_3,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/08,BANDAR BARU SUNGGALA,SEKOLAH KEBANGSAAN INTAN PERDANA,3,535,MIC,DATO VS MOGAN,MALE,,190,PKR,DATO DANYAL,MALE,,258,PAS,USTAZ MAHFUZ ROSLAN,MALE,,81,,,,,,,,,,,,,,,,,,,,,,,,,,529,6,0,TRUE
P.132_N.32_132/32/08_4,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/08,BANDAR BARU SUNGGALA,SEKOLAH KEBANGSAAN INTAN PERDANA,4,531,MIC,DATO VS MOGAN,MALE,,198,PKR,DATO DANYAL,MALE,,234,PAS,USTAZ MAHFUZ ROSLAN,MALE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,524,7,0,TRUE
P.132_N.32_132/32/08_5,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/08,BANDAR BARU SUNGGALA,SEKOLAH KEBANGSAAN INTAN PERDANA,5,508,MIC,DATO VS MOGAN,MALE,,146,PKR,DATO DANYAL,MALE,,266,PAS,USTAZ MAHFUZ ROSLAN,MALE,,94,,,,,,,,,,,,,,,,,,,,,,,,,,506,2,0,TRUE
P.132_N.32_132/32/08_6,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.32,LINGGI,132/32/08,BANDAR BARU SUNGGALA,SEKOLAH KEBANGSAAN INTAN PERDANA,6,500,MIC,DATO VS MOGAN,MALE,,192,PKR,DATO DANYAL,MALE,,222,PAS,USTAZ MAHFUZ ROSLAN,MALE,,81,,,,,,,,,,,,,,,,,,,,,,,,,,495,5,0,TRUE
P.132_N.33_132/33/01_1,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/01,KAMPONG PAYA,KOLEJ VOKASIONAL PORT DICKSON,1,252,MIC,DATO VS MOGAN,MALE,,92,PKR,DATO DANYAL,MALE,,139,PAS,USTAZ MAHFUZ ROSLAN,MALE,,14,,,,,,,,,,,,,,,,,,,,,,,,,,245,7,0,TRUE
P.132_N.33_132/33/01_2,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/01,KAMPONG PAYA,KOLEJ VOKASIONAL PORT DICKSON,2,525,MIC,DATO VS MOGAN,MALE,,200,PKR,DATO DANYAL,MALE,,277,PAS,USTAZ MAHFUZ ROSLAN,MALE,,40,,,,,,,,,,,,,,,,,,,,,,,,,,517,8,0,TRUE
P.132_N.33_132/33/01_3,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/01,KAMPONG PAYA,KOLEJ VOKASIONAL PORT DICKSON,3,546,MIC,DATO VS MOGAN,MALE,,166,PKR,DATO DANYAL,MALE,,321,PAS,USTAZ MAHFUZ ROSLAN,MALE,,52,,,,,,,,,,,,,,,,,,,,,,,,,,539,7,0,TRUE
P.132_N.33_132/33/01_4,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/01,KAMPONG PAYA,KOLEJ VOKASIONAL PORT DICKSON,4,521,MIC,DATO VS MOGAN,MALE,,134,PKR,DATO DANYAL,MALE,,296,PAS,USTAZ MAHFUZ ROSLAN,MALE,,89,,,,,,,,,,,,,,,,,,,,,,,,,,519,2,0,TRUE
P.132_N.33_132/33/01_5,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/01,KAMPONG PAYA,KOLEJ VOKASIONAL PORT DICKSON,5,521,MIC,DATO VS MOGAN,MALE,,127,PKR,DATO DANYAL,MALE,,320,PAS,USTAZ MAHFUZ ROSLAN,MALE,,71,,,,,,,,,,,,,,,,,,,,,,,,,,518,2,1,TRUE
P.132_N.33_132/33/01_6,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/01,KAMPONG PAYA,KOLEJ VOKASIONAL PORT DICKSON,6,515,MIC,DATO VS MOGAN,MALE,,117,PKR,DATO DANYAL,MALE,,325,PAS,USTAZ MAHFUZ ROSLAN,MALE,,72,,,,,,,,,,,,,,,,,,,,,,,,,,514,1,0,TRUE
P.132_N.33_132/33/01_7,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/01,KAMPONG PAYA,KOLEJ VOKASIONAL PORT DICKSON,7,498,MIC,DATO VS MOGAN,MALE,,115,PKR,DATO DANYAL,MALE,,319,PAS,USTAZ MAHFUZ ROSLAN,MALE,,60,,,,,,,,,,,,,,,,,,,,,,,,,,494,4,0,TRUE
P.132_N.33_132/33/01_8,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/01,KAMPONG PAYA,KOLEJ VOKASIONAL PORT DICKSON,8,489,MIC,DATO VS MOGAN,MALE,,118,PKR,DATO DANYAL,MALE,,297,PAS,USTAZ MAHFUZ ROSLAN,MALE,,73,,,,,,,,,,,,,,,,,,,,,,,,,,488,0,1,TRUE
P.132_N.33_132/33/02_1,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/02,KAMPONG ARAB,SEKOLAH KEBANGSAAN KAMPONG GELAM,1,273,MIC,DATO VS MOGAN,MALE,,77,PKR,DATO DANYAL,MALE,,179,PAS,USTAZ MAHFUZ ROSLAN,MALE,,9,,,,,,,,,,,,,,,,,,,,,,,,,,265,8,0,TRUE
P.132_N.33_132/33/02_2,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/02,KAMPONG ARAB,SEKOLAH KEBANGSAAN KAMPONG GELAM,2,407,MIC,DATO VS MOGAN,MALE,,94,PKR,DATO DANYAL,MALE,,293,PAS,USTAZ MAHFUZ ROSLAN,MALE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,400,7,0,TRUE
P.132_N.33_132/33/02_3,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/02,KAMPONG ARAB,SEKOLAH KEBANGSAAN KAMPONG GELAM,3,409,MIC,DATO VS MOGAN,MALE,,85,PKR,DATO DANYAL,MALE,,301,PAS,USTAZ MAHFUZ ROSLAN,MALE,,19,,,,,,,,,,,,,,,,,,,,,,,,,,405,4,0,TRUE
P.132_N.33_132/33/02_4,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/02,KAMPONG ARAB,SEKOLAH KEBANGSAAN KAMPONG GELAM,4,380,MIC,DATO VS MOGAN,MALE,,55,PKR,DATO DANYAL,MALE,,300,PAS,USTAZ MAHFUZ ROSLAN,MALE,,23,,,,,,,,,,,,,,,,,,,,,,,,,,378,2,0,TRUE
P.132_N.33_132/33/03_1,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/03,KAMPONG CHOKRA,SEKOLAH JENIS KEBANGSAAN (TAMIL) PORT DICKSON,1,241,MIC,DATO VS MOGAN,MALE,,68,PKR,DATO DANYAL,MALE,,164,PAS,USTAZ MAHFUZ ROSLAN,MALE,,4,,,,,,,,,,,,,,,,,,,,,,,,,,236,5,0,TRUE
P.132_N.33_132/33/03_2,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/03,KAMPONG CHOKRA,SEKOLAH JENIS KEBANGSAAN (TAMIL) PORT DICKSON,2,548,MIC,DATO VS MOGAN,MALE,,170,PKR,DATO DANYAL,MALE,,345,PAS,USTAZ MAHFUZ ROSLAN,MALE,,21,,,,,,,,,,,,,,,,,,,,,,,,,,536,12,0,TRUE
P.132_N.33_132/33/03_3,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/03,KAMPONG CHOKRA,SEKOLAH JENIS KEBANGSAAN (TAMIL) PORT DICKSON,3,549,MIC,DATO VS MOGAN,MALE,,161,PKR,DATO DANYAL,MALE,,362,PAS,USTAZ MAHFUZ ROSLAN,MALE,,20,,,,,,,,,,,,,,,,,,,,,,,,,,543,5,1,TRUE
P.132_N.33_132/33/03_4,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/03,KAMPONG CHOKRA,SEKOLAH JENIS KEBANGSAAN (TAMIL) PORT DICKSON,4,526,MIC,DATO VS MOGAN,MALE,,93,PKR,DATO DANYAL,MALE,,402,PAS,USTAZ MAHFUZ ROSLAN,MALE,,27,,,,,,,,,,,,,,,,,,,,,,,,,,522,4,0,TRUE
P.132_N.33_132/33/03_5,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/03,KAMPONG CHOKRA,SEKOLAH JENIS KEBANGSAAN (TAMIL) PORT DICKSON,5,541,MIC,DATO VS MOGAN,MALE,,87,PKR,DATO DANYAL,MALE,,424,PAS,USTAZ MAHFUZ ROSLAN,MALE,,28,,,,,,,,,,,,,,,,,,,,,,,,,,539,2,0,TRUE
P.132_N.33_132/33/04_1,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/04,PEKAN PORT DICKSON,SEKOLAH KEBANGSAAN PORT DICKSON,1,204,MIC,DATO VS MOGAN,MALE,,65,PKR,DATO DANYAL,MALE,,128,PAS,USTAZ MAHFUZ ROSLAN,MALE,,9,,,,,,,,,,,,,,,,,,,,,,,,,,202,2,0,TRUE
P.132_N.33_132/33/04_2,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/04,PEKAN PORT DICKSON,SEKOLAH KEBANGSAAN PORT DICKSON,2,494,MIC,DATO VS MOGAN,MALE,,135,PKR,DATO DANYAL,MALE,,322,PAS,USTAZ MAHFUZ ROSLAN,MALE,,35,,,,,,,,,,,,,,,,,,,,,,,,,,492,2,0,TRUE
P.132_N.33_132/33/04_3,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/04,PEKAN PORT DICKSON,SEKOLAH KEBANGSAAN PORT DICKSON,3,503,MIC,DATO VS MOGAN,MALE,,156,PKR,DATO DANYAL,MALE,,297,PAS,USTAZ MAHFUZ ROSLAN,MALE,,45,,,,,,,,,,,,,,,,,,,,,,,,,,498,5,0,TRUE
P.132_N.33_132/33/04_4,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/04,PEKAN PORT DICKSON,SEKOLAH KEBANGSAAN PORT DICKSON,4,523,MIC,DATO VS MOGAN,MALE,,137,PKR,DATO DANYAL,MALE,,332,PAS,USTAZ MAHFUZ ROSLAN,MALE,,48,,,,,,,,,,,,,,,,,,,,,,,,,,517,5,1,TRUE
P.132_N.33_132/33/04_5,NEGERI SEMBILAN,NORMAL VOTE,P.132,PORT DICKSON,N.33,SRI TANJUNG,132/33/04,PEKAN PORT DICKSON,SEKOLAH KEBANGSAAN PORT DICKSON,5,512,MIC,DATO VS MOGAN,MALE,,132,PKR,DATO DANYAL,MALE,,331,PAS,USTAZ MAHFUZ ROSLAN,MALE,,46,,,,,,,,,,,,,,,,,,,,,,,,,,509,3,0,TRUE
