UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CODE,PARLIAMENTARY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE GENDER,BN CANDIDATE AGE,BN VOTE,PH,PH CANDIDATE,PH CANDIDATE GENDER,PH CANDIDATE AGE,PH VOTE,GS,GS CANDIDATE,GS CANDIDATE GENDER,GS CANDIDATE AGE,GS VOTE,OTHER PARTY (1),OTHER PARTY (1) CANDIDATE,OTHER PARTY (1) CANDIDATE GENDER,OTHER PARTY (1) CANDIDATE AGE,OTHER PARTY (1) VOTE,OTHER PARTY (2),OTHER PARTY (2) CANDIDATE,OTHER PARTY (2) CANDIDATE GENDER,OTHER PARTY (2) CANDIDATE AGE,OTHER PARTY (2) VOTE,OTHER PARTY (3),OTHER PARTY (3) CANDIDATE,OTHER PARTY (3) CANDIDATE GENDER,OTHER PARTY (3) CANDIDATE AGE,OTHER PARTY (3) VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE GENDER,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE GENDER,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,VERIFY_ISSUED
P.016_N.30_016/30/16_1,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/16,PEKAN BALING,"SEKOLAH KEBANGSAAN BALING,BALING",1,262,UMNO,DATUK AZEEZ RAHIM,MALE,,115,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,134,PAS,USTAZ HASSAN BIN SAAD,MALE,,11,,,,,,,,,,,,,,,,,,,,,,,,,,260,2,0,TRUE
P.016_N.30_016/30/16_2,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/16,PEKAN BALING,"SEKOLAH KEBANGSAAN BALING,BALING",2,486,UMNO,DATUK AZEEZ RAHIM,MALE,,183,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,261,PAS,USTAZ HASSAN BIN SAAD,MALE,,38,,,,,,,,,,,,,,,,,,,,,,,,,,482,4,0,TRUE
P.016_N.30_016/30/16_3,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/16,PEKAN BALING,"SEKOLAH KEBANGSAAN BALING,BALING",3,431,UMNO,DATUK AZEEZ RAHIM,MALE,,133,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,224,PAS,USTAZ HASSAN BIN SAAD,MALE,,74,,,,,,,,,,,,,,,,,,,,,,,,,,431,0,0,TRUE
P.016_N.30_016/30/17_1,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/17,BUKIT BALING,"SEKOLAH KEBANGSAAN TUNKU PUTERA, BALING",1,272,UMNO,DATUK AZEEZ RAHIM,MALE,,122,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,100,PAS,USTAZ HASSAN BIN SAAD,MALE,,46,,,,,,,,,,,,,,,,,,,,,,,,,,268,4,0,TRUE
P.016_N.30_016/30/17_2,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/17,BUKIT BALING,"SEKOLAH KEBANGSAAN TUNKU PUTERA, BALING",2,295,UMNO,DATUK AZEEZ RAHIM,MALE,,89,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,108,PAS,USTAZ HASSAN BIN SAAD,MALE,,98,,,,,,,,,,,,,,,,,,,,,,,,,,295,0,0,TRUE
P.016_N.30_016/30/18_1,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/18,SEBRANG BALING,"SEKOLAH JENIS KEBANGSAAN (CINA) YEOK CHEE, BALING",1,298,UMNO,DATUK AZEEZ RAHIM,MALE,,179,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,69,PAS,USTAZ HASSAN BIN SAAD,MALE,,49,,,,,,,,,,,,,,,,,,,,,,,,,,297,1,0,TRUE
P.016_N.30_016/30/18_2,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/18,SEBRANG BALING,"SEKOLAH JENIS KEBANGSAAN (CINA) YEOK CHEE, BALING",2,364,UMNO,DATUK AZEEZ RAHIM,MALE,,151,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,126,PAS,USTAZ HASSAN BIN SAAD,MALE,,85,,,,,,,,,,,,,,,,,,,,,,,,,,362,2,0,TRUE
P.016_N.30_016/30/18_3,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/18,SEBRANG BALING,"SEKOLAH JENIS KEBANGSAAN (CINA) YEOK CHEE, BALING",3,355,UMNO,DATUK AZEEZ RAHIM,MALE,,121,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,136,PAS,USTAZ HASSAN BIN SAAD,MALE,,96,,,,,,,,,,,,,,,,,,,,,,,,,,353,2,0,TRUE
P.016_N.30_016/30/19_1,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/19,DALAM WANG,"SEKOLAH  KEBANGSAAN DALAM WANG DALAM WANG, KAMPUNG",1,296,UMNO,DATUK AZEEZ RAHIM,MALE,,132,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,27,PAS,USTAZ HASSAN BIN SAAD,MALE,,131,,,,,,,,,,,,,,,,,,,,,,,,,,290,6,0,TRUE
P.016_N.30_016/30/19_2,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/19,DALAM WANG,"SEKOLAH  KEBANGSAAN DALAM WANG DALAM WANG, KAMPUNG",2,492,UMNO,DATUK AZEEZ RAHIM,MALE,,181,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,63,PAS,USTAZ HASSAN BIN SAAD,MALE,,245,,,,,,,,,,,,,,,,,,,,,,,,,,489,3,0,TRUE
P.016_N.30_016/30/19_3,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/19,DALAM WANG,"SEKOLAH  KEBANGSAAN DALAM WANG DALAM WANG, KAMPUNG",3,464,UMNO,DATUK AZEEZ RAHIM,MALE,,164,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,56,PAS,USTAZ HASSAN BIN SAAD,MALE,,241,,,,,,,,,,,,,,,,,,,,,,,,,,461,3,0,TRUE
P.016_N.30_016/30/20_1,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/20,PEKAN PULAI,"SEKOLAH  KEBANGSAAN PULAI, PULAI",1,295,UMNO,DATUK AZEEZ RAHIM,MALE,,181,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,69,PAS,USTAZ HASSAN BIN SAAD,MALE,,35,,,,,,,,,,,,,,,,,,,,,,,,,,285,10,0,TRUE
P.016_N.30_016/30/20_2,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/20,PEKAN PULAI,"SEKOLAH  KEBANGSAAN PULAI, PULAI",2,511,UMNO,DATUK AZEEZ RAHIM,MALE,,255,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,117,PAS,USTAZ HASSAN BIN SAAD,MALE,,135,,,,,,,,,,,,,,,,,,,,,,,,,,507,4,0,TRUE
P.016_N.30_016/30/20_3,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/20,PEKAN PULAI,"SEKOLAH  KEBANGSAAN PULAI, PULAI",3,444,UMNO,DATUK AZEEZ RAHIM,MALE,,158,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,124,PAS,USTAZ HASSAN BIN SAAD,MALE,,160,,,,,,,,,,,,,,,,,,,,,,,,,,442,2,0,TRUE
P.016_N.30_016/30/20_4,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/20,PEKAN PULAI,"SEKOLAH  KEBANGSAAN PULAI, PULAI",4,456,UMNO,DATUK AZEEZ RAHIM,MALE,,171,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,119,PAS,USTAZ HASSAN BIN SAAD,MALE,,162,,,,,,,,,,,,,,,,,,,,,,,,,,452,4,0,TRUE
P.016_N.30_016/30/21_1,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/21,POKOK SENA,"SEKOLAH  MENENGAH KEBANGSAAN  BALING, BALING",1,298,UMNO,DATUK AZEEZ RAHIM,MALE,,185,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,32,PAS,USTAZ HASSAN BIN SAAD,MALE,,78,,,,,,,,,,,,,,,,,,,,,,,,,,295,3,0,TRUE
P.016_N.30_016/30/21_2,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/21,POKOK SENA,"SEKOLAH  MENENGAH KEBANGSAAN  BALING, BALING",2,482,UMNO,DATUK AZEEZ RAHIM,MALE,,273,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,80,PAS,USTAZ HASSAN BIN SAAD,MALE,,125,,,,,,,,,,,,,,,,,,,,,,,,,,478,4,0,TRUE
P.016_N.30_016/30/21_3,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/21,POKOK SENA,"SEKOLAH  MENENGAH KEBANGSAAN  BALING, BALING",3,458,UMNO,DATUK AZEEZ RAHIM,MALE,,163,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,135,PAS,USTAZ HASSAN BIN SAAD,MALE,,159,,,,,,,,,,,,,,,,,,,,,,,,,,457,1,0,TRUE
P.016_N.30_016/30/21_4,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/21,POKOK SENA,"SEKOLAH  MENENGAH KEBANGSAAN  BALING, BALING",4,445,UMNO,DATUK AZEEZ RAHIM,MALE,,177,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,117,PAS,USTAZ HASSAN BIN SAAD,MALE,,149,,,,,,,,,,,,,,,,,,,,,,,,,,443,1,1,TRUE
P.016_N.30_016/30/22_1,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/22,TELOK TEDURI,"SEKOLAH  KEBANGSAAN TELOK TEDURI TELOK TEDURI, KAMPUNG",1,318,UMNO,DATUK AZEEZ RAHIM,MALE,,195,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,42,PAS,USTAZ HASSAN BIN SAAD,MALE,,70,,,,,,,,,,,,,,,,,,,,,,,,,,307,11,0,TRUE
P.016_N.30_016/30/22_2,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/22,TELOK TEDURI,"SEKOLAH  KEBANGSAAN TELOK TEDURI TELOK TEDURI, KAMPUNG",2,552,UMNO,DATUK AZEEZ RAHIM,MALE,,253,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,112,PAS,USTAZ HASSAN BIN SAAD,MALE,,184,,,,,,,,,,,,,,,,,,,,,,,,,,549,3,0,TRUE
P.016_N.30_016/30/23_1,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/23,SERA MESJID,"SEKOLAH  KEBANGSAAN KAMPUNG SERA KAMPUNG SERA,",1,305,UMNO,DATUK AZEEZ RAHIM,MALE,,174,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,35,PAS,USTAZ HASSAN BIN SAAD,MALE,,83,,,,,,,,,,,,,,,,,,,,,,,,,,292,13,0,TRUE
P.016_N.30_016/30/23_2,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/23,SERA MESJID,"SEKOLAH  KEBANGSAAN KAMPUNG SERA KAMPUNG SERA,",2,534,UMNO,DATUK AZEEZ RAHIM,MALE,,255,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,72,PAS,USTAZ HASSAN BIN SAAD,MALE,,203,,,,,,,,,,,,,,,,,,,,,,,,,,530,4,0,TRUE
P.016_N.30_016/30/24_1,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/24,TELOK SERA,"SEKOLAH  KEBANGSAAN RAMBONG PULAI, KAMPUNG RAMBONG PULAI",1,333,UMNO,DATUK AZEEZ RAHIM,MALE,,187,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,31,PAS,USTAZ HASSAN BIN SAAD,MALE,,107,,,,,,,,,,,,,,,,,,,,,,,,,,325,8,0,TRUE
P.016_N.30_016/30/24_2,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/24,TELOK SERA,"SEKOLAH  KEBANGSAAN RAMBONG PULAI, KAMPUNG RAMBONG PULAI",2,342,UMNO,DATUK AZEEZ RAHIM,MALE,,153,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,35,PAS,USTAZ HASSAN BIN SAAD,MALE,,154,,,,,,,,,,,,,,,,,,,,,,,,,,342,0,0,TRUE
P.016_N.30_016/30/24_3,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/24,TELOK SERA,"SEKOLAH  KEBANGSAAN RAMBONG PULAI, KAMPUNG RAMBONG PULAI",3,327,UMNO,DATUK AZEEZ RAHIM,MALE,,152,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,33,PAS,USTAZ HASSAN BIN SAAD,MALE,,141,,,,,,,,,,,,,,,,,,,,,,,,,,326,1,0,TRUE
P.016_N.30_016/30/25_1,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/25,KAMPUNG TIAK,"SEKOLAH KEBANGSAAN TIAK, KAMPUNG TIAK",1,314,UMNO,DATUK AZEEZ RAHIM,MALE,,135,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,21,PAS,USTAZ HASSAN BIN SAAD,MALE,,152,,,,,,,,,,,,,,,,,,,,,,,,,,308,6,0,TRUE
P.016_N.30_016/30/25_2,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/25,KAMPUNG TIAK,"SEKOLAH KEBANGSAAN TIAK, KAMPUNG TIAK",2,600,UMNO,DATUK AZEEZ RAHIM,MALE,,220,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,59,PAS,USTAZ HASSAN BIN SAAD,MALE,,318,,,,,,,,,,,,,,,,,,,,,,,,,,597,3,0,TRUE
P.016_N.30_016/30/25_3,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/25,KAMPUNG TIAK,"SEKOLAH KEBANGSAAN TIAK, KAMPUNG TIAK",3,564,UMNO,DATUK AZEEZ RAHIM,MALE,,195,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,63,PAS,USTAZ HASSAN BIN SAAD,MALE,,301,,,,,,,,,,,,,,,,,,,,,,,,,,559,5,0,TRUE
P.016_N.30_016/30/26_1,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/26,BENDANG PADANG,"TAMAN BIMBINGAN KANAK-KANAK KAMPUNG BENDANG BECHAH, MUKIM KUPANG",1,320,UMNO,DATUK AZEEZ RAHIM,MALE,,139,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,17,PAS,USTAZ HASSAN BIN SAAD,MALE,,147,,,,,,,,,,,,,,,,,,,,,,,,,,303,17,0,TRUE
P.016_N.30_016/30/26_2,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/26,BENDANG PADANG,"TAMAN BIMBINGAN KANAK-KANAK KAMPUNG BENDANG BECHAH, MUKIM KUPANG",2,586,UMNO,DATUK AZEEZ RAHIM,MALE,,215,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,33,PAS,USTAZ HASSAN BIN SAAD,MALE,,333,,,,,,,,,,,,,,,,,,,,,,,,,,581,4,1,TRUE
P.016_N.30_016/30/27_1,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/27,KUALA KUANG,"SEKOLAH  KEBANGSAAN KUALA KUANG, KUALA KUANG",1,319,UMNO,DATUK AZEEZ RAHIM,MALE,,127,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,25,PAS,USTAZ HASSAN BIN SAAD,MALE,,160,,,,,,,,,,,,,,,,,,,,,,,,,,312,7,0,TRUE
P.016_N.30_016/30/27_2,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/27,KUALA KUANG,"SEKOLAH  KEBANGSAAN KUALA KUANG, KUALA KUANG",2,555,UMNO,DATUK AZEEZ RAHIM,MALE,,203,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,38,PAS,USTAZ HASSAN BIN SAAD,MALE,,310,,,,,,,,,,,,,,,,,,,,,,,,,,551,4,0,TRUE
P.016_N.30_016/30/27_3,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/27,KUALA KUANG,"SEKOLAH  KEBANGSAAN KUALA KUANG, KUALA KUANG",3,535,UMNO,DATUK AZEEZ RAHIM,MALE,,207,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,42,PAS,USTAZ HASSAN BIN SAAD,MALE,,281,,,,,,,,,,,,,,,,,,,,,,,,,,530,5,0,TRUE
P.016_N.30_016/30/28_1,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/28,KAMPUNG IBOI,"SEKOLAH KEBANGSAAN IBOI, IBOI",1,301,UMNO,DATUK AZEEZ RAHIM,MALE,,164,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,20,PAS,USTAZ HASSAN BIN SAAD,MALE,,102,,,,,,,,,,,,,,,,,,,,,,,,,,286,15,0,TRUE
P.016_N.30_016/30/28_2,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/28,KAMPUNG IBOI,"SEKOLAH KEBANGSAAN IBOI, IBOI",2,603,UMNO,DATUK AZEEZ RAHIM,MALE,,313,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,61,PAS,USTAZ HASSAN BIN SAAD,MALE,,221,,,,,,,,,,,,,,,,,,,,,,,,,,595,8,0,TRUE
P.016_N.30_016/30/28_3,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/28,KAMPUNG IBOI,"SEKOLAH KEBANGSAAN IBOI, IBOI",3,540,UMNO,DATUK AZEEZ RAHIM,MALE,,227,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,63,PAS,USTAZ HASSAN BIN SAAD,MALE,,245,,,,,,,,,,,,,,,,,,,,,,,,,,535,5,0,TRUE
P.016_N.30_016/30/28_4,KEDAH,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/28,KAMPUNG IBOI,"SEKOLAH KEBANGSAAN IBOI, IBOI",4,535,UMNO,DATUK AZEEZ RAHIM,MALE,,231,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,69,PAS,USTAZ HASSAN BIN SAAD,MALE,,230,,,,,,,,,,,,,,,,,,,,,,,,,,530,5,0,TRUE
P.016_N.31_016/31/01_1,KEDAH,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/01,CHAROK SALANG,"SEKOLAH  KEBANGSAAN LANAI, PARIT PANJANG",1,309,UMNO,DATUK AZEEZ RAHIM,MALE,,100,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,82,PAS,USTAZ HASSAN BIN SAAD,MALE,,122,,,,,,,,,,,,,,,,,,,,,,,,,,304,5,0,TRUE
P.016_N.31_016/31/01_2,KEDAH,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/01,CHAROK SALANG,"SEKOLAH  KEBANGSAAN LANAI, PARIT PANJANG",2,580,UMNO,DATUK AZEEZ RAHIM,MALE,,105,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,125,PAS,USTAZ HASSAN BIN SAAD,MALE,,340,,,,,,,,,,,,,,,,,,,,,,,,,,570,10,0,TRUE
P.016_N.31_016/31/02_1,KEDAH,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/02,KAMPUNG ASAM JAWA,"SEKOLAH  KEBANGSAAN ASAM JAWA, CAROK KELIAN",1,315,UMNO,DATUK AZEEZ RAHIM,MALE,,218,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,23,PAS,USTAZ HASSAN BIN SAAD,MALE,,66,,,,,,,,,,,,,,,,,,,,,,,,,,307,8,0,TRUE
P.016_N.31_016/31/02_2,KEDAH,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/02,KAMPUNG ASAM JAWA,"SEKOLAH  KEBANGSAAN ASAM JAWA, CAROK KELIAN",2,512,UMNO,DATUK AZEEZ RAHIM,MALE,,294,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,51,PAS,USTAZ HASSAN BIN SAAD,MALE,,161,,,,,,,,,,,,,,,,,,,,,,,,,,506,6,0,TRUE
P.016_N.31_016/31/02_3,KEDAH,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/02,KAMPUNG ASAM JAWA,"SEKOLAH  KEBANGSAAN ASAM JAWA, CAROK KELIAN",3,470,UMNO,DATUK AZEEZ RAHIM,MALE,,230,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,73,PAS,USTAZ HASSAN BIN SAAD,MALE,,162,,,,,,,,,,,,,,,,,,,,,,,,,,465,5,0,TRUE
P.016_N.31_016/31/03_4,KEDAH,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/03,CHAROK KELIAN,"SEKOLAH  KEBANGSAAN ASAM JAWA, CAROK KELIAN",4,308,UMNO,DATUK AZEEZ RAHIM,MALE,,183,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,33,PAS,USTAZ HASSAN BIN SAAD,MALE,,87,,,,,,,,,,,,,,,,,,,,,,,,,,303,5,0,TRUE
P.016_N.31_016/31/03_5,KEDAH,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/03,CHAROK KELIAN,"SEKOLAH  KEBANGSAAN ASAM JAWA, CAROK KELIAN",5,417,UMNO,DATUK AZEEZ RAHIM,MALE,,210,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,53,PAS,USTAZ HASSAN BIN SAAD,MALE,,149,,,,,,,,,,,,,,,,,,,,,,,,,,412,5,0,TRUE
P.016_N.31_016/31/03_6,KEDAH,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/03,CHAROK KELIAN,"SEKOLAH  KEBANGSAAN ASAM JAWA, CAROK KELIAN",6,388,UMNO,DATUK AZEEZ RAHIM,MALE,,171,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,71,PAS,USTAZ HASSAN BIN SAAD,MALE,,143,,,,,,,,,,,,,,,,,,,,,,,,,,385,3,0,TRUE
P.016_N.31_016/31/04_1,KEDAH,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/04,SUNGAI LIMAU,"SEKOLAH  KEBANGSAAN TITI GANTONG, JALAN SUNGAI LIMAU",1,309,UMNO,DATUK AZEEZ RAHIM,MALE,,157,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,34,PAS,USTAZ HASSAN BIN SAAD,MALE,,106,,,,,,,,,,,,,,,,,,,,,,,,,,297,12,0,TRUE
P.016_N.31_016/31/04_2,KEDAH,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/04,SUNGAI LIMAU,"SEKOLAH  KEBANGSAAN TITI GANTONG, JALAN SUNGAI LIMAU",2,500,UMNO,DATUK AZEEZ RAHIM,MALE,,188,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,85,PAS,USTAZ HASSAN BIN SAAD,MALE,,217,,,,,,,,,,,,,,,,,,,,,,,,,,490,10,0,TRUE
P.016_N.31_016/31/04_3,KEDAH,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/04,SUNGAI LIMAU,"SEKOLAH  KEBANGSAAN TITI GANTONG, JALAN SUNGAI LIMAU",3,464,UMNO,DATUK AZEEZ RAHIM,MALE,,164,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,85,PAS,USTAZ HASSAN BIN SAAD,MALE,,213,,,,,,,,,,,,,,,,,,,,,,,,,,462,2,0,TRUE
P.016_N.31_016/31/05_1,KEDAH,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/05,CHAROK BEMBAN,"SEKOLAH  MENENGAH KEBANGSAAN  SYED ABU BAKAR, KUPANG",1,307,UMNO,DATUK AZEEZ RAHIM,MALE,,162,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,37,PAS,USTAZ HASSAN BIN SAAD,MALE,,100,,,,,,,,,,,,,,,,,,,,,,,,,,299,8,0,TRUE
P.016_N.31_016/31/05_2,KEDAH,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/05,CHAROK BEMBAN,"SEKOLAH  MENENGAH KEBANGSAAN  SYED ABU BAKAR, KUPANG",2,632,UMNO,DATUK AZEEZ RAHIM,MALE,,255,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,111,PAS,USTAZ HASSAN BIN SAAD,MALE,,265,,,,,,,,,,,,,,,,,,,,,,,,,,631,1,0,TRUE
P.016_N.31_016/31/05_3,KEDAH,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/05,CHAROK BEMBAN,"SEKOLAH  MENENGAH KEBANGSAAN  SYED ABU BAKAR, KUPANG",3,586,UMNO,DATUK AZEEZ RAHIM,MALE,,188,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,121,PAS,USTAZ HASSAN BIN SAAD,MALE,,276,,,,,,,,,,,,,,,,,,,,,,,,,,585,1,0,TRUE
P.016_N.31_016/31/06_1,KEDAH,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/06,GUA REBAN,"SEKOLAH  KEBANGSAAN SEBERANG KETIL, KETIL KAMPUNG SEBERANG",1,319,UMNO,DATUK AZEEZ RAHIM,MALE,,207,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,13,PAS,USTAZ HASSAN BIN SAAD,MALE,,90,,,,,,,,,,,,,,,,,,,,,,,,,,310,9,0,TRUE
P.016_N.31_016/31/06_2,KEDAH,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/06,GUA REBAN,"SEKOLAH  KEBANGSAAN SEBERANG KETIL, KETIL KAMPUNG SEBERANG",2,478,UMNO,DATUK AZEEZ RAHIM,MALE,,237,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,21,PAS,USTAZ HASSAN BIN SAAD,MALE,,214,,,,,,,,,,,,,,,,,,,,,,,,,,472,6,0,TRUE
P.016_N.31_016/31/06_3,KEDAH,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/06,GUA REBAN,"SEKOLAH  KEBANGSAAN SEBERANG KETIL, KETIL KAMPUNG SEBERANG",3,445,UMNO,DATUK AZEEZ RAHIM,MALE,,202,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,60,PAS,USTAZ HASSAN BIN SAAD,MALE,,181,,,,,,,,,,,,,,,,,,,,,,,,,,443,2,0,TRUE
P.016_N.31_016/31/07_1,KEDAH,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/07,KAMPUNG PADANG,"SEKOLAH  KEBANGSAAN KAMPUNG PADANG, JALAN ASAM JAWA",1,313,UMNO,DATUK AZEEZ RAHIM,MALE,,194,PPBM,MOHD TAUFIK BIN HJ YAACOB,MALE,,42,PAS,USTAZ HASSAN BIN SAAD,MALE,,71,,,,,,,,,,,,,,,,,,,,,,,,,,307,6,0,TRUE
