P.009_N.12_009/12/12_1,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/12,KAMPUNG SEBERANG TERUS ,"SEKOLAH MENENGAH KEBANGSAAN TUNKU ABDUL RAHMAN, MERGONG",1,332
P.009_N.12_009/12/12_2,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/12,KAMPUNG SEBERANG TERUS ,"SEKOLAH MENENGAH KEBANGSAAN TUNKU ABDUL RAHMAN, MERGONG",2,412
P.009_N.12_009/12/12_3,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/12,KAMPUNG SEBERANG TERUS ,"SEKOLAH MENENGAH KEBANGSAAN TUNKU ABDUL RAHMAN, MERGONG",3,390
P.009_N.12_009/12/13_4,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/13,TAMAN RAKYAT MERGONG ,"SEKOLAH MENENGAH KEBANGSAAN TUNKU ABDUL RAHMAN, MERGONG",4,297
P.009_N.12_009/12/13_5,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/13,TAMAN RAKYAT MERGONG ,"SEKOLAH MENENGAH KEBANGSAAN TUNKU ABDUL RAHMAN, MERGONG",5,359
P.009_N.12_009/12/13_6,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/13,TAMAN RAKYAT MERGONG ,"SEKOLAH MENENGAH KEBANGSAAN TUNKU ABDUL RAHMAN, MERGONG",6,450
P.009_N.12_009/12/13_7,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/13,TAMAN RAKYAT MERGONG ,"SEKOLAH MENENGAH KEBANGSAAN TUNKU ABDUL RAHMAN, MERGONG",7,405
P.009_N.12_009/12/13_8,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/13,TAMAN RAKYAT MERGONG ,"SEKOLAH MENENGAH KEBANGSAAN TUNKU ABDUL RAHMAN, MERGONG",8,390
P.009_N.12_009/12/13_9,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/13,TAMAN RAKYAT MERGONG ,"SEKOLAH MENENGAH KEBANGSAAN TUNKU ABDUL RAHMAN, MERGONG",9,406
P.009_N.12_009/12/13_10,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/13,TAMAN RAKYAT MERGONG ,"SEKOLAH MENENGAH KEBANGSAAN TUNKU ABDUL RAHMAN, MERGONG",10,461
P.009_N.12_009/12/14_1,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/14,KAMPUNG BATIN ,"SEKOLAH KEBANGSAAN MERGONG, MERGONG",1,311
P.009_N.12_009/12/14_2,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/14,KAMPUNG BATIN ,"SEKOLAH KEBANGSAAN MERGONG, MERGONG",2,384
P.009_N.12_009/12/14_3,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/14,KAMPUNG BATIN ,"SEKOLAH KEBANGSAAN MERGONG, MERGONG",3,557
P.009_N.12_009/12/14_4,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/14,KAMPUNG BATIN ,"SEKOLAH KEBANGSAAN MERGONG, MERGONG",4,488
P.009_N.12_009/12/14_5,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/14,KAMPUNG BATIN ,"SEKOLAH KEBANGSAAN MERGONG, MERGONG",5,463
P.009_N.12_009/12/14_6,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/14,KAMPUNG BATIN ,"SEKOLAH KEBANGSAAN MERGONG, MERGONG",6,469
P.009_N.12_009/12/14_7,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/14,KAMPUNG BATIN ,"SEKOLAH KEBANGSAAN MERGONG, MERGONG",7,497
P.009_N.12_009/12/14_8,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/14,KAMPUNG BATIN ,"SEKOLAH KEBANGSAAN MERGONG, MERGONG",8,585
P.009_N.12_009/12/14_9,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/14,KAMPUNG BATIN ,"SEKOLAH KEBANGSAAN MERGONG, MERGONG",9,601
P.009_N.12_009/12/15_1,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/15,ALOR MERAH ,"SEKOLAH MENENGAH KEBANGSAAN ALOR MERAH, ALOR SETAR",1,305
P.009_N.12_009/12/15_2,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/15,ALOR MERAH ,"SEKOLAH MENENGAH KEBANGSAAN ALOR MERAH, ALOR SETAR",2,341
P.009_N.12_009/12/15_3,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/15,ALOR MERAH ,"SEKOLAH MENENGAH KEBANGSAAN ALOR MERAH, ALOR SETAR",3,395
P.009_N.12_009/12/15_4,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/15,ALOR MERAH ,"SEKOLAH MENENGAH KEBANGSAAN ALOR MERAH, ALOR SETAR",4,440
P.009_N.13_009/13/01_1,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/01,KANCHUT ,"SEKOLAH KEBANGSAAN WAN SULAIMAN SIDIQ, JALAN TAMBANG BADAK",1,292
P.009_N.13_009/13/01_2,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/01,KANCHUT ,"SEKOLAH KEBANGSAAN WAN SULAIMAN SIDIQ, JALAN TAMBANG BADAK",2,330
P.009_N.13_009/13/02_3,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/02,TAMBANG BADAK ,"SEKOLAH KEBANGSAAN WAN SULAIMAN SIDIQ, JALAN TAMBANG BADAK",3,171
P.009_N.13_009/13/02_4,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/02,TAMBANG BADAK ,"SEKOLAH KEBANGSAAN WAN SULAIMAN SIDIQ, JALAN TAMBANG BADAK",4,203
P.009_N.13_009/13/03_1,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/03,BAKAR BATA ,"SEKOLAH MENENGAH KEBANGSAAN SYED MOHAMED
AL-BUKHARY, JALAN STADIUM",1,236
P.009_N.13_009/13/03_2,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/03,BAKAR BATA ,"SEKOLAH MENENGAH KEBANGSAAN SYED MOHAMED
AL-BUKHARY, JALAN STADIUM",2,326
P.009_N.13_009/13/03_3,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/03,BAKAR BATA ,"SEKOLAH MENENGAH KEBANGSAAN SYED MOHAMED
AL-BUKHARY, JALAN STADIUM",3,407
P.009_N.13_009/13/03_4,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/03,BAKAR BATA ,"SEKOLAH MENENGAH KEBANGSAAN SYED MOHAMED
AL-BUKHARY, JALAN STADIUM",4,392
P.009_N.13_009/13/04_1,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/04,JALAN LUMPUR ,"SEKOLAH JENIS KEBANGSAAN (CINA) KEAT HWA
(H), JALAN KAMPUNG PERAK",1,321
P.009_N.13_009/13/04_2,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/04,JALAN LUMPUR ,"SEKOLAH JENIS KEBANGSAAN (CINA) KEAT HWA
(H), JALAN KAMPUNG PERAK",2,407
P.009_N.13_009/13/05_3,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/05,KAMPUNG PERAK ,SEKOLAH JENIS KEBANGSAAN (CINA) KEAT HWA (H) JALAN KAMPUNG PERAK,3,210
P.009_N.13_009/13/05_4,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/05,KAMPUNG PERAK ,SEKOLAH JENIS KEBANGSAAN (CINA) KEAT HWA (H) JALAN KAMPUNG PERAK,4,284
P.009_N.13_009/13/06_1,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/06,SEBERANG NYONYA ,"PUSAT RUKUN TETANGGA KAMPUNG BERJAYA, ALOR SETAR",1,350
P.009_N.13_009/13/07_1,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/07,JALAN RAJA ,"SEKOLAH JENIS KEBANGSAAN (CINA) KEAT HWA (S), KAMPUNG BARU",1,191
P.009_N.13_009/13/07_2,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/07,JALAN RAJA ,"SEKOLAH JENIS KEBANGSAAN (CINA) KEAT HWA (S), KAMPUNG BARU",2,245
P.009_N.13_009/13/08_1,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/08,JALAN KOLAM ,"SEKOLAH MENENGAH KEBANGSAAN ST MICHAEL, ALOR SETAR",1,232
P.009_N.13_009/13/08_2,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/08,JALAN KOLAM ,"SEKOLAH MENENGAH KEBANGSAAN ST MICHAEL, ALOR SETAR",2,284
P.009_N.13_009/13/08_3,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/08,JALAN KOLAM ,"SEKOLAH MENENGAH KEBANGSAAN ST MICHAEL, ALOR SETAR",3,239
P.009_N.13_009/13/09_3,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/09,PENGKALAN ,"SEKOLAH JENIS KEBANGSAAN (CINA) KEAT HWA (S), KAMPUNG BARU",3,263
P.009_N.13_009/13/09_4,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/09,PENGKALAN ,"SEKOLAH JENIS KEBANGSAAN (CINA) KEAT HWA (S), KAMPUNG BARU",4,293
P.009_N.13_009/13/10_1,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/10,JALAN SEBERANG PERAK ,"SEKOLAH KEBANGSAAN SEBERANG PERAK, JALAN SEBERANG PERAK",1,303
P.009_N.13_009/13/10_2,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/10,JALAN SEBERANG PERAK ,"SEKOLAH KEBANGSAAN SEBERANG PERAK, JALAN SEBERANG PERAK",2,347
P.009_N.13_009/13/11_1,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/11,TAMAN BAHAGIA ,"SEKOLAH MENENGAH KEAT HWA (PERSENDIRIAN), TAMAN SULTAN BADLISHAH",1,310
P.009_N.13_009/13/11_2,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/11,TAMAN BAHAGIA ,"SEKOLAH MENENGAH KEAT HWA (PERSENDIRIAN), TAMAN SULTAN BADLISHAH",2,439
P.009_N.13_009/13/11_3,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/11,TAMAN BAHAGIA ,"SEKOLAH MENENGAH KEAT HWA (PERSENDIRIAN), TAMAN SULTAN BADLISHAH",3,409
P.009_N.13_009/13/12_4,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/12,KOTA TANAH ,"SEKOLAH MENENGAH KEAT HWA (PERSENDIRIAN), TAMAN SULTAN BADLISHAH",4,309
P.009_N.13_009/13/12_5,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/12,KOTA TANAH ,"SEKOLAH MENENGAH KEAT HWA (PERSENDIRIAN), TAMAN SULTAN BADLISHAH",5,368
P.009_N.13_009/13/13_1,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/13,KAMPUNG PIEW ,"SEKOLAH KEBANGSAAN SG KOROK LAMA, PERSIARAN SULTAN ABDUL HAMID",1,280
P.009_N.13_009/13/13_2,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/13,KAMPUNG PIEW ,"SEKOLAH KEBANGSAAN SG KOROK LAMA, PERSIARAN SULTAN ABDUL HAMID",2,262
P.009_N.13_009/13/14_1,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/14,JALAN PEGAWAI ,"MAKTAB MAHMUD PUTERI, PERSIARAN SULTAN ABDUL HAMID",1,257
P.009_N.13_009/13/14_2,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/14,JALAN PEGAWAI ,"MAKTAB MAHMUD PUTERI, PERSIARAN SULTAN ABDUL HAMID",2,284
P.009_N.13_009/13/15_1,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/15,SUNGAI KOROK ,"SEKOLAH KEBANGSAAN JALAN PEGAWAI, PERSIARAN SULTAN ABDUL HAMID",1,272
P.009_N.13_009/13/15_2,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/15,SUNGAI KOROK ,"SEKOLAH KEBANGSAAN JALAN PEGAWAI, PERSIARAN SULTAN ABDUL HAMID",2,311
P.009_N.13_009/13/15_3,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/15,SUNGAI KOROK ,"SEKOLAH KEBANGSAAN JALAN PEGAWAI, PERSIARAN SULTAN ABDUL HAMID",3,338
P.009_N.13_009/13/15_4,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/15,SUNGAI KOROK ,"SEKOLAH KEBANGSAAN JALAN PEGAWAI, PERSIARAN SULTAN ABDUL HAMID",4,345
P.009_N.13_009/13/16_1,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/16,KAMPUNG TELOK ,"SEKOLAH JENIS KEBANGSAAN (CINA) SIN MIN, LEBUHRAYA SULTAN ABDUL HALIM",1,217
P.009_N.13_009/13/16_2,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/16,KAMPUNG TELOK ,"SEKOLAH JENIS KEBANGSAAN (CINA) SIN MIN, LEBUHRAYA SULTAN ABDUL HALIM",2,231
P.009_N.13_009/13/17_1,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/17,BANDAR SIMPANG KUALA ,MAKTAB MAHMUD ALOR SETAR,1,271
P.009_N.13_009/13/17_2,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/17,BANDAR SIMPANG KUALA ,MAKTAB MAHMUD ALOR SETAR,2,359
P.009_N.13_009/13/17_3,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/17,BANDAR SIMPANG KUALA ,MAKTAB MAHMUD ALOR SETAR,3,394
P.009_N.13_009/13/18_3,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/18,RUMAH PANGSA SIMPANG KUALA ,"SEKOLAH JENIS KEBANGSAAN (CINA) SIN MIN, LEBUHRAYA SULTAN ABDUL HALIM",3,341
P.009_N.13_009/13/18_4,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/18,RUMAH PANGSA SIMPANG KUALA ,"SEKOLAH JENIS KEBANGSAAN (CINA) SIN MIN, LEBUHRAYA SULTAN ABDUL HALIM",4,461
P.009_N.13_009/13/18_5,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/18,RUMAH PANGSA SIMPANG KUALA ,"SEKOLAH JENIS KEBANGSAAN (CINA) SIN MIN, LEBUHRAYA SULTAN ABDUL HALIM",5,441
P.009_N.13_009/13/19_1,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/19,KAMPUNG PEGAWAI ,"WISMA LUNG KONG, LEBUHRAYA SULTAN ABDUL HALIM",1,286
P.009_N.13_009/13/19_2,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/19,KAMPUNG PEGAWAI ,"WISMA LUNG KONG, LEBUHRAYA SULTAN ABDUL HALIM",2,319
P.009_N.13_009/13/20_4,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/20,JALAN STESYEN ,"SEKOLAH MENENGAH KEBANGSAAN ST MICHAEL, ALOR SETAR",4,209
P.009_N.13_009/13/20_5,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/20,JALAN STESYEN ,"SEKOLAH MENENGAH KEBANGSAAN ST MICHAEL, ALOR SETAR",5,235
P.009_N.13_009/13/21_1,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/21,TAMAN BEE BEE ,"SEKOLAH JENIS KEBANGSAAN (CINA) PENG MIN, SIMPANG KUALA",1,324
P.009_N.13_009/13/21_2,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/21,TAMAN BEE BEE ,"SEKOLAH JENIS KEBANGSAAN (CINA) PENG MIN, SIMPANG KUALA",2,344
P.009_N.13_009/13/21_3,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/21,TAMAN BEE BEE ,"SEKOLAH JENIS KEBANGSAAN (CINA) PENG MIN, SIMPANG KUALA",3,473
P.009_N.13_009/13/21_4,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/21,TAMAN BEE BEE ,"SEKOLAH JENIS KEBANGSAAN (CINA) PENG MIN, SIMPANG KUALA",4,456
P.009_N.13_009/13/22_1,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/22,TONGKANG YARD ,"SEKOLAH KEBANGSAAN SEBERANG PERAK BARU, JALAN BUNGA RAYA",1,301
P.009_N.13_009/13/22_2,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/22,TONGKANG YARD ,"SEKOLAH KEBANGSAAN SEBERANG PERAK BARU, JALAN BUNGA RAYA",2,328
P.009_N.13_009/13/22_3,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/22,TONGKANG YARD ,"SEKOLAH KEBANGSAAN SEBERANG PERAK BARU, JALAN BUNGA RAYA",3,291
P.009_N.13_009/13/22_4,,NORMAL VOTE,P.009,ALOR SETAR,N.13,KOTA DARUL AMAN,009/13/22,TONGKANG YARD ,"SEKOLAH KEBANGSAAN SEBERANG PERAK BARU, JALAN BUNGA RAYA",4,322
P.009_N.14_009/14/01_1,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/01,KAMPUNG GELAM ,"SEKOLAH KEBANGSAAN KAMPONG GELAM, JALAN DATUK KUMBAR",1,334
P.009_N.14_009/14/01_2,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/01,KAMPUNG GELAM ,"SEKOLAH KEBANGSAAN KAMPONG GELAM, JALAN DATUK KUMBAR",2,395
P.009_N.14_009/14/01_3,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/01,KAMPUNG GELAM ,"SEKOLAH KEBANGSAAN KAMPONG GELAM, JALAN DATUK KUMBAR",3,408
P.009_N.14_009/14/01_4,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/01,KAMPUNG GELAM ,"SEKOLAH KEBANGSAAN KAMPONG GELAM, JALAN DATUK KUMBAR",4,370
P.009_N.14_009/14/01_5,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/01,KAMPUNG GELAM ,"SEKOLAH KEBANGSAAN KAMPONG GELAM, JALAN DATUK KUMBAR",5,437
P.009_N.14_009/14/02_1,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/02,ALOR MELINTANG ,"SEKOLAH KEBANGSAAN ALOR MELINTANG, JALAN DATUK KUMBAR",1,352
P.009_N.14_009/14/02_2,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/02,ALOR MELINTANG ,"SEKOLAH KEBANGSAAN ALOR MELINTANG, JALAN DATUK KUMBAR",2,586
P.009_N.14_009/14/02_3,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/02,ALOR MELINTANG ,"SEKOLAH KEBANGSAAN ALOR MELINTANG, JALAN DATUK KUMBAR",3,591
P.009_N.14_009/14/03_1,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/03,TITI HAJI IDRIS ,"SEKOLAH KEBANGSAAN HJ IDRIS TAJAR, LANGGAR",1,343
P.009_N.14_009/14/03_2,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/03,TITI HAJI IDRIS ,"SEKOLAH KEBANGSAAN HJ IDRIS TAJAR, LANGGAR",2,387
P.009_N.14_009/14/03_3,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/03,TITI HAJI IDRIS ,"SEKOLAH KEBANGSAAN HJ IDRIS TAJAR, LANGGAR",3,394
P.009_N.14_009/14/04_1,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/04,TOK SIBIL ,"SEKOLAH KEBANGSAAN DARUL HIKMAH, JALAN DATUK KUMBAR",1,360
P.009_N.14_009/14/04_2,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/04,TOK SIBIL ,"SEKOLAH KEBANGSAAN DARUL HIKMAH, JALAN DATUK KUMBAR",2,396
P.009_N.14_009/14/04_3,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/04,TOK SIBIL ,"SEKOLAH KEBANGSAAN DARUL HIKMAH, JALAN DATUK KUMBAR",3,568
P.009_N.14_009/14/04_4,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/04,TOK SIBIL ,"SEKOLAH KEBANGSAAN DARUL HIKMAH, JALAN DATUK KUMBAR",4,596
P.009_N.14_009/14/05_1,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/05,ALOR BINJAL ,"SEKOLAH MENENGAH KEBANGSAAN TAJAR, JALAN DATUK KUMBAR",1,343
P.009_N.14_009/14/05_2,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/05,ALOR BINJAL ,"SEKOLAH MENENGAH KEBANGSAAN TAJAR, JALAN DATUK KUMBAR",2,487
P.009_N.14_009/14/05_3,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/05,ALOR BINJAL ,"SEKOLAH MENENGAH KEBANGSAAN TAJAR, JALAN DATUK KUMBAR",3,515
P.009_N.14_009/14/06_1,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/06,TOK KELING ,"SEKOLAH KEBANGSAAN HAJI WAHAB, KAMPUNG TOK KELING",1,364
P.009_N.14_009/14/06_2,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/06,TOK KELING ,"SEKOLAH KEBANGSAAN HAJI WAHAB, KAMPUNG TOK KELING",2,389
P.009_N.14_009/14/06_3,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/06,TOK KELING ,"SEKOLAH KEBANGSAAN HAJI WAHAB, KAMPUNG TOK KELING",3,554
P.009_N.14_009/14/06_4,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/06,TOK KELING ,"SEKOLAH KEBANGSAAN HAJI WAHAB, KAMPUNG TOK KELING",4,568
P.009_N.14_009/14/07_1,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/07,LAHAR BUDI ,"SEKOLAH KEBANGSAAN LAHAR BUDI, ALOR SETAR",1,331
P.009_N.14_009/14/07_2,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/07,LAHAR BUDI ,"SEKOLAH KEBANGSAAN LAHAR BUDI, ALOR SETAR",2,496
P.009_N.14_009/14/08_1,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/08,ALOR MENGKUDU ,"SEKOLAH KEBANGSAAN ALOR MENGKUDU, ALOR SETAR",1,342
P.009_N.14_009/14/08_2,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/08,ALOR MENGKUDU ,"SEKOLAH KEBANGSAAN ALOR MENGKUDU, ALOR SETAR",2,373
P.009_N.14_009/14/08_3,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/08,ALOR MENGKUDU ,"SEKOLAH KEBANGSAAN ALOR MENGKUDU, ALOR SETAR",3,480
P.009_N.14_009/14/08_4,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/08,ALOR MENGKUDU ,"SEKOLAH KEBANGSAAN ALOR MENGKUDU, ALOR SETAR",4,450
P.009_N.14_009/14/08_5,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/08,ALOR MENGKUDU ,"SEKOLAH KEBANGSAAN ALOR MENGKUDU, ALOR SETAR",5,494
P.009_N.14_009/14/09_1,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/09,TAMAN SAGA ,"SEKOLAH MENENGAH KEBANGSAAN SIMPANG KUALA, ALOR SETAR",1,295
P.009_N.14_009/14/09_2,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/09,TAMAN SAGA ,"SEKOLAH MENENGAH KEBANGSAAN SIMPANG KUALA, ALOR SETAR",2,363
P.009_N.14_009/14/09_3,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/09,TAMAN SAGA ,"SEKOLAH MENENGAH KEBANGSAAN SIMPANG KUALA, ALOR SETAR",3,380
P.009_N.14_009/14/09_4,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/09,TAMAN SAGA ,"SEKOLAH MENENGAH KEBANGSAAN SIMPANG KUALA, ALOR SETAR",4,558
P.009_N.14_009/14/09_5,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/09,TAMAN SAGA ,"SEKOLAH MENENGAH KEBANGSAAN SIMPANG KUALA, ALOR SETAR",5,465
P.009_N.14_009/14/09_6,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/09,TAMAN SAGA ,"SEKOLAH MENENGAH KEBANGSAAN SIMPANG KUALA, ALOR SETAR",6,436
P.009_N.14_009/14/09_7,,NORMAL VOTE,P.009,ALOR SETAR,N.14,ALOR MENGKUDU,009/14/09,TAMAN SAGA ,"SEKOLAH MENENGAH KEBANGSAAN SIMPANG KUALA, ALOR SETAR",7,424
