P.019_N.03_019/03/02_3,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/02,KAMPUNG LAUT ,SEKOLAH MENENGAH KEBANGSAAN KAMPONG LAUT,3,440
P.019_N.03_019/03/02_4,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/02,KAMPUNG LAUT ,SEKOLAH MENENGAH KEBANGSAAN KAMPONG LAUT,4,385
P.019_N.03_019/03/02_5,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/02,KAMPUNG LAUT ,SEKOLAH MENENGAH KEBANGSAAN KAMPONG LAUT,5,414
P.019_N.03_019/03/02_6,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/02,KAMPUNG LAUT ,SEKOLAH MENENGAH KEBANGSAAN KAMPONG LAUT,6,488
P.019_N.03_019/03/03_1,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/03,KOK PASIR ,SEKOLAH KEBANGSAAN KOK PASIR,1,341
P.019_N.03_019/03/03_2,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/03,KOK PASIR ,SEKOLAH KEBANGSAAN KOK PASIR,2,346
P.019_N.03_019/03/03_3,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/03,KOK PASIR ,SEKOLAH KEBANGSAAN KOK PASIR,3,474
P.019_N.03_019/03/03_4,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/03,KOK PASIR ,SEKOLAH KEBANGSAAN KOK PASIR,4,435
P.019_N.03_019/03/03_5,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/03,KOK PASIR ,SEKOLAH KEBANGSAAN KOK PASIR,5,463
P.019_N.03_019/03/03_6,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/03,KOK PASIR ,SEKOLAH KEBANGSAAN KOK PASIR,6,516
P.019_N.03_019/03/04_1,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/04,MORAK ,SEKOLAH KEBANGSAAN MORAK,1,347
P.019_N.03_019/03/04_2,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/04,MORAK ,SEKOLAH KEBANGSAAN MORAK,2,365
P.019_N.03_019/03/04_3,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/04,MORAK ,SEKOLAH KEBANGSAAN MORAK,3,531
P.019_N.03_019/03/04_4,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/04,MORAK ,SEKOLAH KEBANGSAAN MORAK,4,472
P.019_N.03_019/03/04_5,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/04,MORAK ,SEKOLAH KEBANGSAAN MORAK,5,501
P.019_N.03_019/03/04_6,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/04,MORAK ,SEKOLAH KEBANGSAAN MORAK,6,607
P.019_N.03_019/03/05_1,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/05,PALEKBANG ,SEKOLAH KEBANGSAAN PALEKBANG,1,327
P.019_N.03_019/03/05_2,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/05,PALEKBANG ,SEKOLAH KEBANGSAAN PALEKBANG,2,358
P.019_N.03_019/03/05_3,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/05,PALEKBANG ,SEKOLAH KEBANGSAAN PALEKBANG,3,340
P.019_N.03_019/03/05_4,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/05,PALEKBANG ,SEKOLAH KEBANGSAAN PALEKBANG,4,372
P.019_N.03_019/03/06_1,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/06,PASIR PEKAN HILIR ,SEKOLAH KEBANGSAAN PADANG POHON TANJUNG,1,366
P.019_N.03_019/03/06_2,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/06,PASIR PEKAN HILIR ,SEKOLAH KEBANGSAAN PADANG POHON TANJUNG,2,411
P.019_N.03_019/03/06_3,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/06,PASIR PEKAN HILIR ,SEKOLAH KEBANGSAAN PADANG POHON TANJUNG,3,407
P.019_N.03_019/03/06_4,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/06,PASIR PEKAN HILIR ,SEKOLAH KEBANGSAAN PADANG POHON TANJUNG,4,422
P.019_N.03_019/03/07_1,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/07,PALOH ,SMU (A) BUSTANUS SAADAH MORAK,1,307
P.019_N.03_019/03/07_2,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/07,PALOH ,SMU (A) BUSTANUS SAADAH MORAK,2,458
P.019_N.03_019/03/07_3,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/07,PALOH ,SMU (A) BUSTANUS SAADAH MORAK,3,426
P.019_N.03_019/03/07_4,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/07,PALOH ,SMU (A) BUSTANUS SAADAH MORAK,4,456
P.019_N.03_019/03/07_5,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/07,PALOH ,SMU (A) BUSTANUS SAADAH MORAK,5,495
P.019_N.03_019/03/08_1,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/08,PASIR PEKAN ,SEKOLAH KEBANGSAAN PASIR PEKAN,1,302
P.019_N.03_019/03/08_2,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/08,PASIR PEKAN ,SEKOLAH KEBANGSAAN PASIR PEKAN,2,339
P.019_N.03_019/03/08_3,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/08,PASIR PEKAN ,SEKOLAH KEBANGSAAN PASIR PEKAN,3,456
P.019_N.03_019/03/08_4,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/08,PASIR PEKAN ,SEKOLAH KEBANGSAAN PASIR PEKAN,4,434
P.019_N.03_019/03/08_5,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/08,PASIR PEKAN ,SEKOLAH KEBANGSAAN PASIR PEKAN,5,459
P.019_N.03_019/03/08_6,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/08,PASIR PEKAN ,SEKOLAH KEBANGSAAN PASIR PEKAN,6,518
P.019_N.03_019/03/09_1,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/09,KAMPUNG BHARU SUNGAI ,SEKOLAH MENENGAH KEBANGSAAN MAHMUD MAHYIDIN,1,334
P.019_N.03_019/03/09_2,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/09,KAMPUNG BHARU SUNGAI ,SEKOLAH MENENGAH KEBANGSAAN MAHMUD MAHYIDIN,2,502
P.019_N.03_019/03/09_3,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/09,KAMPUNG BHARU SUNGAI ,SEKOLAH MENENGAH KEBANGSAAN MAHMUD MAHYIDIN,3,462
P.019_N.03_019/03/09_4,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/09,KAMPUNG BHARU SUNGAI ,SEKOLAH MENENGAH KEBANGSAAN MAHMUD MAHYIDIN,4,460
P.019_N.03_019/03/09_5,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/09,KAMPUNG BHARU SUNGAI ,SEKOLAH MENENGAH KEBANGSAAN MAHMUD MAHYIDIN,5,555
P.019_N.03_019/03/10_1,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/10,KUTAN ,SEKOLAH MENENGAH KEBANGSAAN KUTAN,1,274
P.019_N.03_019/03/10_2,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/10,KUTAN ,SEKOLAH MENENGAH KEBANGSAAN KUTAN,2,319
P.019_N.03_019/03/10_3,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/10,KUTAN ,SEKOLAH MENENGAH KEBANGSAAN KUTAN,3,504
P.019_N.03_019/03/10_4,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/10,KUTAN ,SEKOLAH MENENGAH KEBANGSAAN KUTAN,4,451
P.019_N.03_019/03/10_5,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/10,KUTAN ,SEKOLAH MENENGAH KEBANGSAAN KUTAN,5,434
P.019_N.03_019/03/10_6,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/10,KUTAN ,SEKOLAH MENENGAH KEBANGSAAN KUTAN,6,427
P.019_N.03_019/03/10_7,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/10,KUTAN ,SEKOLAH MENENGAH KEBANGSAAN KUTAN,7,445
P.019_N.03_019/03/10_8,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/10,KUTAN ,SEKOLAH MENENGAH KEBANGSAAN KUTAN,8,480
P.019_N.03_019/03/10_9,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/10,KUTAN ,SEKOLAH MENENGAH KEBANGSAAN KUTAN,9,521
P.019_N.03_019/03/11_1,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/11,ALOR PASIR ,SEKOLAH MENENGAH KEBANGSAAN WAKAF BHARU,1,313
P.019_N.03_019/03/11_2,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/11,ALOR PASIR ,SEKOLAH MENENGAH KEBANGSAAN WAKAF BHARU,2,348
P.019_N.03_019/03/11_3,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/11,ALOR PASIR ,SEKOLAH MENENGAH KEBANGSAAN WAKAF BHARU,3,503
P.019_N.03_019/03/11_4,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/11,ALOR PASIR ,SEKOLAH MENENGAH KEBANGSAAN WAKAF BHARU,4,424
P.019_N.03_019/03/11_5,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/11,ALOR PASIR ,SEKOLAH MENENGAH KEBANGSAAN WAKAF BHARU,5,429
P.019_N.03_019/03/11_6,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/11,ALOR PASIR ,SEKOLAH MENENGAH KEBANGSAAN WAKAF BHARU,6,503
P.019_N.03_019/03/12_1,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/12,"KAMPUNG DALAM KOTA KUBANG LABU
",SEKOLAH MENENGAH KEBANGSAAN AGAMA FALAHIAH,1,323
P.019_N.03_019/03/12_2,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/12,"KAMPUNG DALAM KOTA KUBANG LABU
",SEKOLAH MENENGAH KEBANGSAAN AGAMA FALAHIAH,2,362
P.019_N.03_019/03/12_3,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/12,"KAMPUNG DALAM KOTA KUBANG LABU
",SEKOLAH MENENGAH KEBANGSAAN AGAMA FALAHIAH,3,471
P.019_N.03_019/03/12_4,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/12,"KAMPUNG DALAM KOTA KUBANG LABU
",SEKOLAH MENENGAH KEBANGSAAN AGAMA FALAHIAH,4,410
P.019_N.03_019/03/12_5,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/12,"KAMPUNG DALAM KOTA KUBANG LABU
",SEKOLAH MENENGAH KEBANGSAAN AGAMA FALAHIAH,5,478
P.019_N.03_019/03/12_6,,NORMAL VOTE,P.019,TUMPAT,N.03,PASIR PEKAN,019/03/12,"KAMPUNG DALAM KOTA KUBANG LABU
",SEKOLAH MENENGAH KEBANGSAAN AGAMA FALAHIAH,6,541
P.019_N.04_019/04/01_1,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/01,KAMPUNG PASIR PUTEH ,SEKOLAH MENENGAH KEBANGSAAN CHABANG EMPAT,1,299
P.019_N.04_019/04/01_2,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/01,KAMPUNG PASIR PUTEH ,SEKOLAH MENENGAH KEBANGSAAN CHABANG EMPAT,2,395
P.019_N.04_019/04/01_3,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/01,KAMPUNG PASIR PUTEH ,SEKOLAH MENENGAH KEBANGSAAN CHABANG EMPAT,3,410
P.019_N.04_019/04/02_3,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/02,CHERANG MELINTANG ,SEKOLAH KEBANGSAAN TELUK JERING,3,331
P.019_N.04_019/04/02_4,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/02,CHERANG MELINTANG ,SEKOLAH KEBANGSAAN TELUK JERING,4,529
P.019_N.04_019/04/03_1,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/03,KAMPUNG TOK OH ,SEKOLAH KEBANGSAAN PADANG MANDOL,1,305
P.019_N.04_019/04/03_2,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/03,KAMPUNG TOK OH ,SEKOLAH KEBANGSAAN PADANG MANDOL,2,391
P.019_N.04_019/04/03_3,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/03,KAMPUNG TOK OH ,SEKOLAH KEBANGSAAN PADANG MANDOL,3,404
P.019_N.04_019/04/04_1,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/04,KAMPUNG PERIOK ,SMU (A) TARBIAH ISLAMIAH CHABANG EMPAT,1,319
P.019_N.04_019/04/04_2,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/04,KAMPUNG PERIOK ,SMU (A) TARBIAH ISLAMIAH CHABANG EMPAT,2,342
P.019_N.04_019/04/04_3,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/04,KAMPUNG PERIOK ,SMU (A) TARBIAH ISLAMIAH CHABANG EMPAT,3,392
P.019_N.04_019/04/04_4,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/04,KAMPUNG PERIOK ,SMU (A) TARBIAH ISLAMIAH CHABANG EMPAT,4,383
P.019_N.04_019/04/04_5,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/04,KAMPUNG PERIOK ,SMU (A) TARBIAH ISLAMIAH CHABANG EMPAT,5,457
P.019_N.04_019/04/05_1,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/05,BUNUT SARANG BURONG ,SMU (A) TARBIAH DINIAH BUNUT SARANG BURUNG,1,350
P.019_N.04_019/04/05_2,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/05,BUNUT SARANG BURONG ,SMU (A) TARBIAH DINIAH BUNUT SARANG BURUNG,2,421
P.019_N.04_019/04/05_3,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/05,BUNUT SARANG BURONG ,SMU (A) TARBIAH DINIAH BUNUT SARANG BURUNG,3,356
P.019_N.04_019/04/05_4,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/05,BUNUT SARANG BURONG ,SMU (A) TARBIAH DINIAH BUNUT SARANG BURUNG,4,412
P.019_N.04_019/04/06_1,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/06,KEBAKAT ,SEKOLAH KEBANGSAAN KEBAKAT JAYA,1,335
P.019_N.04_019/04/06_2,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/06,KEBAKAT ,SEKOLAH KEBANGSAAN KEBAKAT JAYA,2,369
P.019_N.04_019/04/06_3,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/06,KEBAKAT ,SEKOLAH KEBANGSAAN KEBAKAT JAYA,3,531
P.019_N.04_019/04/06_4,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/06,KEBAKAT ,SEKOLAH KEBANGSAAN KEBAKAT JAYA,4,480
P.019_N.04_019/04/06_5,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/06,KEBAKAT ,SEKOLAH KEBANGSAAN KEBAKAT JAYA,5,493
P.019_N.04_019/04/06_6,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/06,KEBAKAT ,SEKOLAH KEBANGSAAN KEBAKAT JAYA,6,550
P.019_N.04_019/04/07_1,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/07,CHENDERONG BATU ,SEKOLAH KEBANGSAAN CHENDERONG BATU,1,328
P.019_N.04_019/04/07_2,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/07,CHENDERONG BATU ,SEKOLAH KEBANGSAAN CHENDERONG BATU,2,355
P.019_N.04_019/04/07_3,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/07,CHENDERONG BATU ,SEKOLAH KEBANGSAAN CHENDERONG BATU,3,464
P.019_N.04_019/04/07_4,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/07,CHENDERONG BATU ,SEKOLAH KEBANGSAAN CHENDERONG BATU,4,446
P.019_N.04_019/04/07_5,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/07,CHENDERONG BATU ,SEKOLAH KEBANGSAAN CHENDERONG BATU,5,405
P.019_N.04_019/04/07_6,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/07,CHENDERONG BATU ,SEKOLAH KEBANGSAAN CHENDERONG BATU,6,419
P.019_N.04_019/04/07_7,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/07,CHENDERONG BATU ,SEKOLAH KEBANGSAAN CHENDERONG BATU,7,509
P.019_N.04_019/04/08_1,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/08,KAMPUNG KUBANG BATANG ,SEKOLAH KEBANGSAAN KUBANG BATANG,1,270
P.019_N.04_019/04/08_2,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/08,KAMPUNG KUBANG BATANG ,SEKOLAH KEBANGSAAN KUBANG BATANG,2,331
P.019_N.04_019/04/08_3,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/08,KAMPUNG KUBANG BATANG ,SEKOLAH KEBANGSAAN KUBANG BATANG,3,471
P.019_N.04_019/04/08_4,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/08,KAMPUNG KUBANG BATANG ,SEKOLAH KEBANGSAAN KUBANG BATANG,4,469
P.019_N.04_019/04/08_5,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/08,KAMPUNG KUBANG BATANG ,SEKOLAH KEBANGSAAN KUBANG BATANG,5,553
P.019_N.04_019/04/09_4,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/09,CHABANG EMPAT ,SEKOLAH MENENGAH KEBANGSAAN CHABANG EMPAT,4,246
P.019_N.04_019/04/09_5,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/09,CHABANG EMPAT ,SEKOLAH MENENGAH KEBANGSAAN CHABANG EMPAT,5,308
P.019_N.04_019/04/09_6,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/09,CHABANG EMPAT ,SEKOLAH MENENGAH KEBANGSAAN CHABANG EMPAT,6,514
P.019_N.04_019/04/09_7,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/09,CHABANG EMPAT ,SEKOLAH MENENGAH KEBANGSAAN CHABANG EMPAT,7,490
P.019_N.04_019/04/09_8,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/09,CHABANG EMPAT ,SEKOLAH MENENGAH KEBANGSAAN CHABANG EMPAT,8,540
P.019_N.04_019/04/10_1,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/10,KAMPUNG JAL BESAR ,SEKOLAH KEBANGSAAN CHABANG EMPAT,1,316
P.019_N.04_019/04/10_2,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/10,KAMPUNG JAL BESAR ,SEKOLAH KEBANGSAAN CHABANG EMPAT,2,473
P.019_N.04_019/04/10_3,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/10,KAMPUNG JAL BESAR ,SEKOLAH KEBANGSAAN CHABANG EMPAT,3,445
P.019_N.04_019/04/10_4,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/10,KAMPUNG JAL BESAR ,SEKOLAH KEBANGSAAN CHABANG EMPAT,4,471
P.019_N.04_019/04/11_4,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/11,JAL KECHIL ,SEKOLAH KEBANGSAAN PADANG MANDOL,4,323
P.019_N.04_019/04/11_5,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/11,JAL KECHIL ,SEKOLAH KEBANGSAAN PADANG MANDOL,5,455
P.019_N.04_019/04/11_6,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/11,JAL KECHIL ,SEKOLAH KEBANGSAAN PADANG MANDOL,6,480
P.019_N.04_019/04/12_1,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/12,WAKAF DELIMA ,SEKOLAH KEBANGSAAN KAMPONG DELIMA,1,309
P.019_N.04_019/04/12_2,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/12,WAKAF DELIMA ,SEKOLAH KEBANGSAAN KAMPONG DELIMA,2,342
P.019_N.04_019/04/12_3,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/12,WAKAF DELIMA ,SEKOLAH KEBANGSAAN KAMPONG DELIMA,3,484
P.019_N.04_019/04/12_4,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/12,WAKAF DELIMA ,SEKOLAH KEBANGSAAN KAMPONG DELIMA,4,410
P.019_N.04_019/04/12_5,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/12,WAKAF DELIMA ,SEKOLAH KEBANGSAAN KAMPONG DELIMA,5,422
P.019_N.04_019/04/12_6,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/12,WAKAF DELIMA ,SEKOLAH KEBANGSAAN KAMPONG DELIMA,6,520
P.019_N.04_019/04/13_1,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/13,KAMPUNG BELUKAR ,SEKOLAH KEBANGSAAN SERI WAKAF BAHARU,1,306
P.019_N.04_019/04/13_2,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/13,KAMPUNG BELUKAR ,SEKOLAH KEBANGSAAN SERI WAKAF BAHARU,2,399
P.019_N.04_019/04/13_3,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/13,KAMPUNG BELUKAR ,SEKOLAH KEBANGSAAN SERI WAKAF BAHARU,3,340
P.019_N.04_019/04/13_4,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/13,KAMPUNG BELUKAR ,SEKOLAH KEBANGSAAN SERI WAKAF BAHARU,4,396
P.019_N.04_019/04/14_1,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/14,WAKAF BHARU KEDAI ,SEKOLAH KEBANGSAAN WAKAF BHARU,1,291
P.019_N.04_019/04/14_2,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/14,WAKAF BHARU KEDAI ,SEKOLAH KEBANGSAAN WAKAF BHARU,2,334
P.019_N.04_019/04/14_3,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/14,WAKAF BHARU KEDAI ,SEKOLAH KEBANGSAAN WAKAF BHARU,3,494
P.019_N.04_019/04/14_4,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/14,WAKAF BHARU KEDAI ,SEKOLAH KEBANGSAAN WAKAF BHARU,4,424
P.019_N.04_019/04/14_5,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/14,WAKAF BHARU KEDAI ,SEKOLAH KEBANGSAAN WAKAF BHARU,5,430
P.019_N.04_019/04/14_6,,NORMAL VOTE,P.019,TUMPAT,N.04,WAKAF BHARU,019/04/14,WAKAF BHARU KEDAI ,SEKOLAH KEBANGSAAN WAKAF BHARU,6,500
,,,,,,,,,,,
P.020_P.020/POSTAL VOTE_UNDI POS_1,,POSTAL VOTE,P.020,PENGKALAN CHEPA,P.020/POSTAL VOTE,UNDI POS,UNDI POS,UNDI POS,UNDI POS,1,2452
P.020_P.020/EARLY VOTE_020/05/00_1,,EARLY VOTE,P.020,PENGKALAN CHEPA,P.020/EARLY VOTE,EARLY VOTE,020/05/00,UNDI AWAL,BILIK MAKLUMAT BALAI POLIS BADANG,1,18
P.020_P.020/EARLY VOTE_020/06/00_1,,EARLY VOTE,P.020,PENGKALAN CHEPA,P.020/EARLY VOTE,EARLY VOTE,020/06/00,UNDI AWAL,DEWAN TAN SRI HAMID BIDIN  KEM PENGKALAN CHEPA,1,390
P.020_P.020/EARLY VOTE_020/06/00_2,,EARLY VOTE,P.020,PENGKALAN CHEPA,P.020/EARLY VOTE,EARLY VOTE,020/06/00,UNDI AWAL,DEWAN TAN SRI HAMID BIDIN  KEM PENGKALAN CHEPA,2,380
P.020_P.020/EARLY VOTE_020/06/00_3,,EARLY VOTE,P.020,PENGKALAN CHEPA,P.020/EARLY VOTE,EARLY VOTE,020/06/00,UNDI AWAL,DEWAN TAN SRI HAMID BIDIN  KEM PENGKALAN CHEPA,3,427
P.020_P.020/EARLY VOTE_020/07/00_1,,EARLY VOTE,P.020,PENGKALAN CHEPA,P.020/EARLY VOTE,EARLY VOTE,020/07/00,UNDI AWAL,"BILIK 1 DEWAN SRI SEBELAS BN 8 PGA, KEM PENGKALAN CHEPA - SALURAN 1",1,461
P.020_P.020/EARLY VOTE_020/07/00_2,,EARLY VOTE,P.020,PENGKALAN CHEPA,P.020/EARLY VOTE,EARLY VOTE,020/07/00,UNDI AWAL,"BILIK 2 & 3 DEWAN SRI SEBELAS BN 8 PGA, KEM PENGKALAN CHEPA - SALURAN 2 & 3",2,300
P.020_P.020/EARLY VOTE_020/07/00_3,,EARLY VOTE,P.020,PENGKALAN CHEPA,P.020/EARLY VOTE,EARLY VOTE,020/07/00,UNDI AWAL,"BILIK 2 & 3 DEWAN SRI SEBELAS BN 8 PGA, KEM PENGKALAN CHEPA - SALURAN 2 & 3",3,296
P.020_N.05_020/05/01_1,,NORMAL VOTE,P.020,PENGKALAN CHEPA,N.05,KIJANG,020/05/01,PULAU PISANG ,SEKOLAH KEBANGSAAN CHE LATIFF,1,295
