UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CODE,PARLIAMENTARY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH,PH CANDIDATE,PH CANDIDATE SEX,PH CANDIDATE AGE,PH VOTE,PN,PN CANDIDATE,PN CANDIDATE SEX,PN CANDIDATE AGE,PN VOTE,OTHER PARTY (1),OTHER PARTY (1) CANDIDATE,OTHER PARTY (1) CANDIDATE SEX,OTHER PARTY (1) CANDIDATE AGE,OTHER PARTY (1) VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,INDEPENDENT 3,INDEPENDENT 3 CANDIDATE,INDEPENDENT 3 CANDIDATE SEX,INDEPENDENT 3 CANDIDATE AGE,INDEPENDENT 3 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED),,,
P.139_N.24_139/24/09_4,MELAKA,NORMAL VOTE,P.139,JASIN,N.24,BEMBAN,139/24/09,TEHEL,SEKOLAH KEBANGSAAN TEHEL,4,386,MCA,DATUK KOH CHIN HAN,MALE,51,116,DAP,TEY KOK KIEW,MALE,49,70,PPBM,DR MOHD YADZIL BIN YAAKUB,MALE,43,156,,,,,,INDEPENDENT - TRACTOR,AZMI KAMIS,MALE,57,12,INDEPENDENT - TREE,NG CHOON KOON,MALE,46,29,,,,,,383,3,0,1,1,,,
P.139_N.24_139/24/09_5,MELAKA,NORMAL VOTE,P.139,JASIN,N.24,BEMBAN,139/24/09,TEHEL,SEKOLAH KEBANGSAAN TEHEL,5,350,MCA,DATUK KOH CHIN HAN,MALE,51,127,DAP,TEY KOK KIEW,MALE,49,51,PPBM,DR MOHD YADZIL BIN YAAKUB,MALE,43,131,,,,,,INDEPENDENT - TRACTOR,AZMI KAMIS,MALE,57,7,INDEPENDENT - TREE,NG CHOON KOON,MALE,46,33,,,,,,349,1,0,1,1,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,x,,,JUMLAH,,,,44,12403,x,,,,3883,x,,,,3095,x,,,,4211,,,,,,x,,,,130,x,,,,850,,,,,,12169,197,37,x,xx,x,x,
P.139_N.25_139/25/UNDI POS_1,MELAKA,POSTAL VOTE,P.139,JASIN,N.25,RIM,139/25/UNDI POS,UNDI POS,UNDI POS,1,192,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,81,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,15,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,58,,,,,,,,,,,,,,,,,,,,,154,9,29,1,1,,,
P.139_N.25_139/25/00_1,MELAKA,EARLY VOTE,P.139,JASIN,N.25,RIM,139/25/00,UNDI AWAL,BILIK TAKLIMAT BALAI POLIS SIMPANG BEKOH,1,11,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,7,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,0,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,4,,,,,,,,,,,,,,,,,,,,,11,0,0,1,1,,,
P.139_N.25_139/25/01_1,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/01,KEMENDOR,SEKOLAH KEBANGSAAN KEMENDOR,1,238,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,98,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,107,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,28,,,,,,,,,,,,,,,,,,,,,233,5,0,1,1,,,
P.139_N.25_139/25/01_2,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/01,KEMENDOR,SEKOLAH KEBANGSAAN KEMENDOR,2,282,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,133,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,77,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,72,,,,,,,,,,,,,,,,,,,,,282,0,0,1,1,,,
P.139_N.25_139/25/01_3,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/01,KEMENDOR,SEKOLAH KEBANGSAAN KEMENDOR,3,248,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,94,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,71,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,82,,,,,,,,,,,,,,,,,,,,,247,1,0,1,1,,,
P.139_N.25_139/25/01_4,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/01,KEMENDOR,SEKOLAH KEBANGSAAN KEMENDOR,4,284,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,174,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,45,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,63,,,,,,,,,,,,,,,,,,,,,282,2,0,1,1,,,
P.139_N.25_139/25/02_1,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/02,SERI KESANG,BALAI RAYA SERI KESANG,1,244,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,113,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,79,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,47,,,,,,,,,,,,,,,,,,,,,239,5,0,1,1,,,
P.139_N.25_139/25/02_2,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/02,SERI KESANG,BALAI RAYA SERI KESANG,2,269,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,130,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,61,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,76,,,,,,,,,,,,,,,,,,,,,267,2,0,1,1,,,
P.139_N.25_139/25/03_1,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/03,KELUBI,SEKOLAH KEBANGSAAN SRI LANANG,1,217,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,122,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,46,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,48,,,,,,,,,,,,,,,,,,,,,216,1,0,1,1,,,
P.139_N.25_139/25/03_2,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/03,KELUBI,SEKOLAH KEBANGSAAN SRI LANANG,2,248,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,106,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,45,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,96,,,,,,,,,,,,,,,,,,,,,247,1,0,1,1,,,
P.139_N.25_139/25/03_3,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/03,KELUBI,SEKOLAH KEBANGSAAN SRI LANANG,3,232,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,94,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,42,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,94,,,,,,,,,,,,,,,,,,,,,230,2,0,1,1,,,
P.139_N.25_139/25/04_1,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/04,KG RIM,SEKOLAH MENENGAH KEBANGSAAN ISKANDAR SHAH,1,231,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,131,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,65,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,23,,,,,,,,,,,,,,,,,,,,,219,12,0,1,1,,,
P.139_N.25_139/25/04_2,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/04,KG RIM,SEKOLAH MENENGAH KEBANGSAAN ISKANDAR SHAH,2,255,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,133,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,82,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,37,,,,,,,,,,,,,,,,,,,,,252,3,0,1,1,,,
P.139_N.25_139/25/04_3,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/04,KG RIM,SEKOLAH MENENGAH KEBANGSAAN ISKANDAR SHAH,3,356,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,138,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,137,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,79,,,,,,,,,,,,,,,,,,,,,354,2,0,1,1,,,
P.139_N.25_139/25/04_4,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/04,KG RIM,SEKOLAH MENENGAH KEBANGSAAN ISKANDAR SHAH,4,343,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,172,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,107,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,62,,,,,,,,,,,,,,,,,,,,,341,2,0,1,1,,,
P.139_N.25_139/25/05_1,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/05,BUKIT KATONG,SEKOLAH JENIS KEBANGSAAN (CINA) PAY CHUIN,1,211,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,62,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,133,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,9,,,,,,,,,,,,,,,,,,,,,204,7,0,1,1,,,
P.139_N.25_139/25/05_2,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/05,BUKIT KATONG,SEKOLAH JENIS KEBANGSAAN (CINA) PAY CHUIN,2,258,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,48,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,183,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,23,,,,,,,,,,,,,,,,,,,,,254,4,0,1,1,,,
P.139_N.25_139/25/06_1,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/06,LADANG DIAMOND,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG DIAMOND JUBILEE,1,210,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,90,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,100,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,19,,,,,,,,,,,,,,,,,,,,,209,1,0,1,1,,,
P.139_N.25_139/25/07_1,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/07,SIMPANG BEKOH,SEKOLAH MENENGAH KEBANGSAAN SIMPANG BEKOH,1,158,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,84,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,45,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,26,,,,,,,,,,,,,,,,,,,,,155,3,0,1,1,,,
P.139_N.25_139/25/07_2,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/07,SIMPANG BEKOH,SEKOLAH MENENGAH KEBANGSAAN SIMPANG BEKOH,2,211,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,100,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,67,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,39,,,,,,,,,,,,,,,,,,,,,206,5,0,1,1,,,
P.139_N.25_139/25/07_3,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/07,SIMPANG BEKOH,SEKOLAH MENENGAH KEBANGSAAN SIMPANG BEKOH,3,273,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,108,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,87,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,61,,,,,,,,,,,,,,,,,,,,,256,17,0,1,1,,,
P.139_N.25_139/25/07_4,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/07,SIMPANG BEKOH,SEKOLAH MENENGAH KEBANGSAAN SIMPANG BEKOH,4,242,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,117,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,49,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,74,,,,,,,,,,,,,,,,,,,,,240,2,0,1,1,,,
P.139_N.25_139/25/07_5,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/07,SIMPANG BEKOH,SEKOLAH MENENGAH KEBANGSAAN SIMPANG BEKOH,5,242,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,111,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,44,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,86,,,,,,,,,,,,,,,,,,,,,241,1,0,1,1,,,
P.139_N.25_139/25/08_1,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/08,CHOHONG,SEKOLAH KEBANGSAAN CHOHONG,1,173,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,85,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,9,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,75,,,,,,,,,,,,,,,,,,,,,169,4,0,1,1,,,
P.139_N.25_139/25/08_2,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/08,CHOHONG,SEKOLAH KEBANGSAAN CHOHONG,2,315,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,127,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,14,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,170,,,,,,,,,,,,,,,,,,,,,311,4,0,1,1,,,
P.139_N.25_139/25/09_1,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/09,CHINCHIN,SEKOLAH KEBANGSAAN CHINCHIN,1,199,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,105,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,23,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,67,,,,,,,,,,,,,,,,,,,,,195,4,0,1,1,,,
P.139_N.25_139/25/09_2,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/09,CHINCHIN,SEKOLAH KEBANGSAAN CHINCHIN,2,246,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,120,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,47,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,76,,,,,,,,,,,,,,,,,,,,,243,3,0,1,1,,,
P.139_N.25_139/25/09_3,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/09,CHINCHIN,SEKOLAH KEBANGSAAN CHINCHIN,3,250,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,111,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,31,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,105,,,,,,,,,,,,,,,,,,,,,247,3,0,1,1,,,
P.139_N.25_139/25/09_4,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/09,CHINCHIN,SEKOLAH KEBANGSAAN CHINCHIN,4,379,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,145,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,53,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,169,,,,,,,,,,,,,,,,,,,,,367,12,0,1,1,,,
P.139_N.25_139/25/09_5,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/09,CHINCHIN,SEKOLAH KEBANGSAAN CHINCHIN,5,339,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,116,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,53,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,169,,,,,,,,,,,,,,,,,,,,,338,1,0,1,1,,,
P.139_N.25_139/25/09_6,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/09,CHINCHIN,SEKOLAH KEBANGSAAN CHINCHIN,6,334,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,148,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,28,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,155,,,,,,,,,,,,,,,,,,,,,331,3,0,1,1,,,
P.139_N.25_139/25/10_1,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/10,SIMPANG KERAYONG,MAKTAB RENDAH SAINS MARA TUN GHAFAR BABA,1,226,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,119,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,37,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,64,,,,,,,,,,,,,,,,,,,,,220,6,0,1,1,,,
P.139_N.25_139/25/10_2,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/10,SIMPANG KERAYONG,MAKTAB RENDAH SAINS MARA TUN GHAFAR BABA,2,264,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,121,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,33,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,106,,,,,,,,,,,,,,,,,,,,,260,4,0,1,1,,,
P.139_N.25_139/25/10_3,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/10,SIMPANG KERAYONG,MAKTAB RENDAH SAINS MARA TUN GHAFAR BABA,3,301,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,126,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,66,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,102,,,,,,,,,,,,,,,,,,,,,294,7,0,1,1,,,
P.139_N.25_139/25/10_4,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/10,SIMPANG KERAYONG,MAKTAB RENDAH SAINS MARA TUN GHAFAR BABA,4,302,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,121,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,48,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,132,,,,,,,,,,,,,,,,,,,,,301,1,0,1,1,,,
P.139_N.25_139/25/10_5,MELAKA,NORMAL VOTE,P.139,JASIN,N.25,RIM,139/25/10,SIMPANG KERAYONG,MAKTAB RENDAH SAINS MARA TUN GHAFAR BABA,5,299,UMNO,KHAIDHIRAH BINTI ABU ZAHAR,FEMALE,37,147,PKR,PRASANTH KUMAR BRAKASAM,MALE,27,34,PPBM,AZALINA ABDUL RAHMAN,FEMALE,44,114,,,,,,,,,,,,,,,,,,,,,295,4,0,1,1,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,x,,,JUMLAH,,,,36,9082,x,,,,4037,x,,,,2163,x,,,,2710,,,,,,,,,,,,,,,,,,,,,8910,143,29,x,x,x,x,
P.139_N.26_139/26/UNDI POS_1,MELAKA,POSTAL VOTE,P.139,JASIN,N.26,SERKAM,139/26/UNDI POS,UNDI POS,UNDI POS,1,300,UMNO,ZAIDI ATTAN,MALE,52,115,PAN,USTAZ MUHAMMAD,MALE,30,23,PAS,USTAZ HAJI AHMAD BILAL,MALE,38,105,,,,,,INDEPENDENT - PEN,DATO' DR AZLAN,MALE,41,2,,,,,,,,,,,245,26,29,1,1,,,
P.139_N.26_139/26/01_1,MELAKA,NORMAL VOTE,P.139,JASIN,N.26,SERKAM,139/26/01,BUKIT TEMBAKAU,SEKOLAH KEBANGSAAN BUKIT TEMBAKAU,1,211,UMNO,ZAIDI ATTAN,MALE,52,115,PAN,USTAZ MUHAMMAD,MALE,30,42,PAS,USTAZ HAJI AHMAD BILAL,MALE,38,48,,,,,,INDEPENDENT - PEN,DATO' DR AZLAN,MALE,41,1,,,,,,,,,,,206,5,0,1,1,,,
P.139_N.26_139/26/01_2,MELAKA,NORMAL VOTE,P.139,JASIN,N.26,SERKAM,139/26/01,BUKIT TEMBAKAU,SEKOLAH KEBANGSAAN BUKIT TEMBAKAU,2,284,UMNO,ZAIDI ATTAN,MALE,52,139,PAN,USTAZ MUHAMMAD,MALE,30,52,PAS,USTAZ HAJI AHMAD BILAL,MALE,38,90,,,,,,INDEPENDENT - PEN,DATO' DR AZLAN,MALE,41,1,,,,,,,,,,,282,2,0,1,1,,,
P.139_N.26_139/26/01_3,MELAKA,NORMAL VOTE,P.139,JASIN,N.26,SERKAM,139/26/01,BUKIT TEMBAKAU,SEKOLAH KEBANGSAAN BUKIT TEMBAKAU,3,330,UMNO,ZAIDI ATTAN,MALE,52,141,PAN,USTAZ MUHAMMAD,MALE,30,54,PAS,USTAZ HAJI AHMAD BILAL,MALE,38,122,,,,,,INDEPENDENT - PEN,DATO' DR AZLAN,MALE,41,4,,,,,,,,,,,321,9,0,1,1,,,
P.139_N.26_139/26/01_4,MELAKA,NORMAL VOTE,P.139,JASIN,N.26,SERKAM,139/26/01,BUKIT TEMBAKAU,SEKOLAH KEBANGSAAN BUKIT TEMBAKAU,4,281,UMNO,ZAIDI ATTAN,MALE,52,119,PAN,USTAZ MUHAMMAD,MALE,30,33,PAS,USTAZ HAJI AHMAD BILAL,MALE,38,121,,,,,,INDEPENDENT - PEN,DATO' DR AZLAN,MALE,41,1,,,,,,,,,,,274,7,0,1,1,,,
P.139_N.26_139/26/01_5,MELAKA,NORMAL VOTE,P.139,JASIN,N.26,SERKAM,139/26/01,BUKIT TEMBAKAU,SEKOLAH KEBANGSAAN BUKIT TEMBAKAU,5,316,UMNO,ZAIDI ATTAN,MALE,52,138,PAN,USTAZ MUHAMMAD,MALE,30,26,PAS,USTAZ HAJI AHMAD BILAL,MALE,38,151,,,,,,INDEPENDENT - PEN,DATO' DR AZLAN,MALE,41,0,,,,,,,,,,,315,1,0,1,1,,,
P.139_N.26_139/26/02_1,MELAKA,NORMAL VOTE,P.139,JASIN,N.26,SERKAM,139/26/02,UMBAI,SEKOLAH KEBANGSAAN DATUK HAJI BAGINDA,1,257,UMNO,ZAIDI ATTAN,MALE,52,151,PAN,USTAZ MUHAMMAD,MALE,30,21,PAS,USTAZ HAJI AHMAD BILAL,MALE,38,71,,,,,,INDEPENDENT - PEN,DATO' DR AZLAN,MALE,41,1,,,,,,,,,,,244,13,0,1,1,,,
P.139_N.26_139/26/02_2,MELAKA,NORMAL VOTE,P.139,JASIN,N.26,SERKAM,139/26/02,UMBAI,SEKOLAH KEBANGSAAN DATUK HAJI BAGINDA,2,291,UMNO,ZAIDI ATTAN,MALE,52,135,PAN,USTAZ MUHAMMAD,MALE,30,29,PAS,USTAZ HAJI AHMAD BILAL,MALE,38,122,,,,,,INDEPENDENT - PEN,DATO' DR AZLAN,MALE,41,0,,,,,,,,,,,286,5,0,1,1,,,
P.139_N.26_139/26/02_3,MELAKA,NORMAL VOTE,P.139,JASIN,N.26,SERKAM,139/26/02,UMBAI,SEKOLAH KEBANGSAAN DATUK HAJI BAGINDA,3,367,UMNO,ZAIDI ATTAN,MALE,52,148,PAN,USTAZ MUHAMMAD,MALE,30,43,PAS,USTAZ HAJI AHMAD BILAL,MALE,38,164,,,,,,INDEPENDENT - PEN,DATO' DR AZLAN,MALE,41,5,,,,,,,,,,,360,7,0,1,1,,,
P.139_N.26_139/26/02_4,MELAKA,NORMAL VOTE,P.139,JASIN,N.26,SERKAM,139/26/02,UMBAI,SEKOLAH KEBANGSAAN DATUK HAJI BAGINDA,4,343,UMNO,ZAIDI ATTAN,MALE,52,132,PAN,USTAZ MUHAMMAD,MALE,30,35,PAS,USTAZ HAJI AHMAD BILAL,MALE,38,172,,,,,,INDEPENDENT - PEN,DATO' DR AZLAN,MALE,41,2,,,,,,,,,,,341,2,0,1,1,,,
P.139_N.26_139/26/02_5,MELAKA,NORMAL VOTE,P.139,JASIN,N.26,SERKAM,139/26/02,UMBAI,SEKOLAH KEBANGSAAN DATUK HAJI BAGINDA,5,346,UMNO,ZAIDI ATTAN,MALE,52,154,PAN,USTAZ MUHAMMAD,MALE,30,22,PAS,USTAZ HAJI AHMAD BILAL,MALE,38,161,,,,,,INDEPENDENT - PEN,DATO' DR AZLAN,MALE,41,3,,,,,,,,,,,340,5,1,1,1,,,
P.139_N.26_139/26/03_1,MELAKA,NORMAL VOTE,P.139,JASIN,N.26,SERKAM,139/26/03,ANJUNG BATU,SEKOLAH JENIS KEBANGSAAN (CINA) KUANG HWA,1,244,UMNO,ZAIDI ATTAN,MALE,52,154,PAN,USTAZ MUHAMMAD,MALE,30,32,PAS,USTAZ HAJI AHMAD BILAL,MALE,38,49,,,,,,INDEPENDENT - PEN,DATO' DR AZLAN,MALE,41,4,,,,,,,,,,,239,5,0,1,1,,,
P.139_N.26_139/26/03_2,MELAKA,NORMAL VOTE,P.139,JASIN,N.26,SERKAM,139/26/03,ANJUNG BATU,SEKOLAH JENIS KEBANGSAAN (CINA) KUANG HWA,2,257,UMNO,ZAIDI ATTAN,MALE,52,118,PAN,USTAZ MUHAMMAD,MALE,30,50,PAS,USTAZ HAJI AHMAD BILAL,MALE,38,83,,,,,,INDEPENDENT - PEN,DATO' DR AZLAN,MALE,41,2,,,,,,,,,,,253,4,0,1,1,,,
P.139_N.26_139/26/03_3,MELAKA,NORMAL VOTE,P.139,JASIN,N.26,SERKAM,139/26/03,ANJUNG BATU,SEKOLAH JENIS KEBANGSAAN (CINA) KUANG HWA,3,309,UMNO,ZAIDI ATTAN,MALE,52,109,PAN,USTAZ MUHAMMAD,MALE,30,69,PAS,USTAZ HAJI AHMAD BILAL,MALE,38,124,,,,,,INDEPENDENT - PEN,DATO' DR AZLAN,MALE,41,5,,,,,,,,,,,307,2,0,1,1,,,
P.139_N.26_139/26/03_4,MELAKA,NORMAL VOTE,P.139,JASIN,N.26,SERKAM,139/26/03,ANJUNG BATU,SEKOLAH JENIS KEBANGSAAN (CINA) KUANG HWA,4,306,UMNO,ZAIDI ATTAN,MALE,52,115,PAN,USTAZ MUHAMMAD,MALE,30,57,PAS,USTAZ HAJI AHMAD BILAL,MALE,38,127,,,,,,INDEPENDENT - PEN,DATO' DR AZLAN,MALE,41,5,,,,,,,,,,,304,2,0,1,1,,,
P.139_N.26_139/26/03_5,MELAKA,NORMAL VOTE,P.139,JASIN,N.26,SERKAM,139/26/03,ANJUNG BATU,SEKOLAH JENIS KEBANGSAAN (CINA) KUANG HWA,5,274,UMNO,ZAIDI ATTAN,MALE,52,98,PAN,USTAZ MUHAMMAD,MALE,30,47,PAS,USTAZ HAJI AHMAD BILAL,MALE,38,120,,,,,,INDEPENDENT - PEN,DATO' DR AZLAN,MALE,41,7,,,,,,,,,,,272,2,0,1,1,,,
