P.016_N.30_016/30/04_4,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/04,KAMPUNG SURAU,"SEKOLAH MENENGAH KEBANGSAAN SIONG , KAMPUNG LALANG",4,511
P.016_N.30_016/30/05_1,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/05,KAMPUNG LEGONG,"TADIKA KEDA TAMAN UMMI, KAMPUNG ULU LEGONG, BALING",1,509
P.016_N.30_016/30/06_1,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/06,KAMPUNG LALANG,"SEKOLAH KEBANGSAAN SIONG, KAMPUNG LALANG",1,293
P.016_N.30_016/30/06_2,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/06,KAMPUNG LALANG,"SEKOLAH KEBANGSAAN SIONG, KAMPUNG LALANG",2,451
P.016_N.30_016/30/06_3,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/06,KAMPUNG LALANG,"SEKOLAH KEBANGSAAN SIONG, KAMPUNG LALANG",3,407
P.016_N.30_016/30/06_4,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/06,KAMPUNG LALANG,"SEKOLAH KEBANGSAAN SIONG, KAMPUNG LALANG",4,403
P.016_N.30_016/30/07_1,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/07,KAMPUNG LUAR,"SEKOLAH JENIS KEBANGSAAN (CINA) KAMPUNG LALANG, KAMPUNG LALANG",1,321
P.016_N.30_016/30/07_2,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/07,KAMPUNG LUAR,"SEKOLAH JENIS KEBANGSAAN (CINA) KAMPUNG LALANG, KAMPUNG LALANG",2,390
P.016_N.30_016/30/07_3,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/07,KAMPUNG LUAR,"SEKOLAH JENIS KEBANGSAAN (CINA) KAMPUNG LALANG, KAMPUNG LALANG",3,383
P.016_N.30_016/30/08_1,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/08,KAMPUNG BANDAR,"SEKOLAH KEBANGSAAN KAMPUNG BANDAR, BALING",1,312
P.016_N.30_016/30/08_2,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/08,KAMPUNG BANDAR,"SEKOLAH KEBANGSAAN KAMPUNG BANDAR, BALING",2,471
P.016_N.30_016/30/08_3,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/08,KAMPUNG BANDAR,"SEKOLAH KEBANGSAAN KAMPUNG BANDAR, BALING",3,408
P.016_N.30_016/30/08_4,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/08,KAMPUNG BANDAR,"SEKOLAH KEBANGSAAN KAMPUNG BANDAR, BALING",4,398
P.016_N.30_016/30/09_1,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/09,TANDOP,"SEKOLAH KEBANGSAAN PENGHULU ABU BAKAR, JALAN WENG",1,332
P.016_N.30_016/30/09_2,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/09,TANDOP,"SEKOLAH KEBANGSAAN PENGHULU ABU BAKAR, JALAN WENG",2,480
P.016_N.30_016/30/09_3,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/09,TANDOP,"SEKOLAH KEBANGSAAN PENGHULU ABU BAKAR, JALAN WENG",3,436
P.016_N.30_016/30/10_1,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/10,BONGOR MESJID,"MAKTAB MAHMUD BALING, JALAN WENG",1,308
P.016_N.30_016/30/10_2,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/10,BONGOR MESJID,"MAKTAB MAHMUD BALING, JALAN WENG",2,471
P.016_N.30_016/30/10_3,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/10,BONGOR MESJID,"MAKTAB MAHMUD BALING, JALAN WENG",3,422
P.016_N.30_016/30/11_4,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/11,BONGOR SEKOLAH,"SEKOLAH  KEBANGSAAN PENGHULU ABU BAKAR, JALAN WENG",4,318
P.016_N.30_016/30/11_5,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/11,BONGOR SEKOLAH,"SEKOLAH  KEBANGSAAN PENGHULU ABU BAKAR, JALAN WENG",5,306
P.016_N.30_016/30/11_6,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/11,BONGOR SEKOLAH,"SEKOLAH  KEBANGSAAN PENGHULU ABU BAKAR, JALAN WENG",6,295
P.016_N.30_016/30/12_1,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/12,KAMPUNG HAJI ABBAS,"DEWAN TABIKA KAMPUNG BAWAH GUNUNG, BALING",1,320
P.016_N.30_016/30/12_2,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/12,KAMPUNG HAJI ABBAS,"DEWAN TABIKA KAMPUNG BAWAH GUNUNG, BALING",2,307
P.016_N.30_016/30/12_3,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/12,KAMPUNG HAJI ABBAS,"DEWAN TABIKA KAMPUNG BAWAH GUNUNG, BALING",3,316
P.016_N.30_016/30/13_1,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/13,RAMBONG BALING,"DEWAN ORANG RAMAI KAMPUNG RAMBONG, BALING",1,321
P.016_N.30_016/30/13_2,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/13,RAMBONG BALING,"DEWAN ORANG RAMAI KAMPUNG RAMBONG, BALING",2,454
P.016_N.30_016/30/14_1,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/14,BATU 7 JALAN KROH,"SEKOLAH KEBANGSAAN TUNKU PUAN HABSAH, JALAN KROH",1,302
P.016_N.30_016/30/14_2,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/14,BATU 7 JALAN KROH,"SEKOLAH KEBANGSAAN TUNKU PUAN HABSAH, JALAN KROH",2,469
P.016_N.30_016/30/15_1,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/15,SIMPANG EMPAT,"TABIKA PERPADUAN KAMPUNG SIMPANG EMPAT, BALING",1,316
P.016_N.30_016/30/15_2,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/15,SIMPANG EMPAT,"TABIKA PERPADUAN KAMPUNG SIMPANG EMPAT, BALING",2,586
P.016_N.30_016/30/16_1,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/16,PEKAN BALING,"SEKOLAH KEBANGSAAN BALING,BALING",1,262
P.016_N.30_016/30/16_2,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/16,PEKAN BALING,"SEKOLAH KEBANGSAAN BALING,BALING",2,486
P.016_N.30_016/30/16_3,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/16,PEKAN BALING,"SEKOLAH KEBANGSAAN BALING,BALING",3,431
P.016_N.30_016/30/17_1,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/17,BUKIT BALING,"SEKOLAH KEBANGSAAN TUNKU PUTERA, BALING",1,272
P.016_N.30_016/30/17_2,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/17,BUKIT BALING,"SEKOLAH KEBANGSAAN TUNKU PUTERA, BALING",2,295
P.016_N.30_016/30/18_1,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/18,SEBRANG BALING,"SEKOLAH JENIS KEBANGSAAN (CINA) YEOK CHEE, BALING",1,298
P.016_N.30_016/30/18_2,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/18,SEBRANG BALING,"SEKOLAH JENIS KEBANGSAAN (CINA) YEOK CHEE, BALING",2,364
P.016_N.30_016/30/18_3,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/18,SEBRANG BALING,"SEKOLAH JENIS KEBANGSAAN (CINA) YEOK CHEE, BALING",3,355
P.016_N.30_016/30/19_1,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/19,DALAM WANG,"SEKOLAH  KEBANGSAAN DALAM WANG DALAM WANG, KAMPUNG",1,296
P.016_N.30_016/30/19_2,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/19,DALAM WANG,"SEKOLAH  KEBANGSAAN DALAM WANG DALAM WANG, KAMPUNG",2,492
P.016_N.30_016/30/19_3,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/19,DALAM WANG,"SEKOLAH  KEBANGSAAN DALAM WANG DALAM WANG, KAMPUNG",3,464
P.016_N.30_016/30/20_1,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/20,PEKAN PULAI,"SEKOLAH  KEBANGSAAN PULAI, PULAI",1,295
P.016_N.30_016/30/20_2,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/20,PEKAN PULAI,"SEKOLAH  KEBANGSAAN PULAI, PULAI",2,511
P.016_N.30_016/30/20_3,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/20,PEKAN PULAI,"SEKOLAH  KEBANGSAAN PULAI, PULAI",3,444
P.016_N.30_016/30/20_4,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/20,PEKAN PULAI,"SEKOLAH  KEBANGSAAN PULAI, PULAI",4,456
P.016_N.30_016/30/21_1,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/21,POKOK SENA,"SEKOLAH  MENENGAH KEBANGSAAN  BALING, BALING",1,298
P.016_N.30_016/30/21_2,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/21,POKOK SENA,"SEKOLAH  MENENGAH KEBANGSAAN  BALING, BALING",2,482
P.016_N.30_016/30/21_3,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/21,POKOK SENA,"SEKOLAH  MENENGAH KEBANGSAAN  BALING, BALING",3,458
P.016_N.30_016/30/21_4,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/21,POKOK SENA,"SEKOLAH  MENENGAH KEBANGSAAN  BALING, BALING",4,445
P.016_N.30_016/30/22_1,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/22,TELOK TEDURI,"SEKOLAH  KEBANGSAAN TELOK TEDURI TELOK TEDURI, KAMPUNG",1,318
P.016_N.30_016/30/22_2,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/22,TELOK TEDURI,"SEKOLAH  KEBANGSAAN TELOK TEDURI TELOK TEDURI, KAMPUNG",2,552
P.016_N.30_016/30/23_1,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/23,SERA MESJID,"SEKOLAH  KEBANGSAAN KAMPUNG SERA KAMPUNG SERA,",1,305
P.016_N.30_016/30/23_2,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/23,SERA MESJID,"SEKOLAH  KEBANGSAAN KAMPUNG SERA KAMPUNG SERA,",2,534
P.016_N.30_016/30/24_1,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/24,TELOK SERA,"SEKOLAH  KEBANGSAAN RAMBONG PULAI, KAMPUNG RAMBONG PULAI",1,333
P.016_N.30_016/30/24_2,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/24,TELOK SERA,"SEKOLAH  KEBANGSAAN RAMBONG PULAI, KAMPUNG RAMBONG PULAI",2,342
P.016_N.30_016/30/24_3,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/24,TELOK SERA,"SEKOLAH  KEBANGSAAN RAMBONG PULAI, KAMPUNG RAMBONG PULAI",3,327
P.016_N.30_016/30/25_1,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/25,KAMPUNG TIAK,"SEKOLAH KEBANGSAAN TIAK, KAMPUNG TIAK",1,314
P.016_N.30_016/30/25_2,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/25,KAMPUNG TIAK,"SEKOLAH KEBANGSAAN TIAK, KAMPUNG TIAK",2,600
P.016_N.30_016/30/25_3,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/25,KAMPUNG TIAK,"SEKOLAH KEBANGSAAN TIAK, KAMPUNG TIAK",3,564
P.016_N.30_016/30/26_1,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/26,BENDANG PADANG,"TAMAN BIMBINGAN KANAK-KANAK KAMPUNG BENDANG BECHAH, MUKIM KUPANG",1,320
P.016_N.30_016/30/26_2,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/26,BENDANG PADANG,"TAMAN BIMBINGAN KANAK-KANAK KAMPUNG BENDANG BECHAH, MUKIM KUPANG",2,586
P.016_N.30_016/30/27_1,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/27,KUALA KUANG,"SEKOLAH  KEBANGSAAN KUALA KUANG, KUALA KUANG",1,319
P.016_N.30_016/30/27_2,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/27,KUALA KUANG,"SEKOLAH  KEBANGSAAN KUALA KUANG, KUALA KUANG",2,555
P.016_N.30_016/30/27_3,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/27,KUALA KUANG,"SEKOLAH  KEBANGSAAN KUALA KUANG, KUALA KUANG",3,535
P.016_N.30_016/30/28_1,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/28,KAMPUNG IBOI,"SEKOLAH KEBANGSAAN IBOI, IBOI",1,301
P.016_N.30_016/30/28_2,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/28,KAMPUNG IBOI,"SEKOLAH KEBANGSAAN IBOI, IBOI",2,603
P.016_N.30_016/30/28_3,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/28,KAMPUNG IBOI,"SEKOLAH KEBANGSAAN IBOI, IBOI",3,540
P.016_N.30_016/30/28_4,,NORMAL VOTE,P.016,BALING,N.30,BAYU,016/30/28,KAMPUNG IBOI,"SEKOLAH KEBANGSAAN IBOI, IBOI",4,535
P.016_N.31_016/31/01_1,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/01,CHAROK SALANG,"SEKOLAH  KEBANGSAAN LANAI, PARIT PANJANG",1,309
P.016_N.31_016/31/01_2,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/01,CHAROK SALANG,"SEKOLAH  KEBANGSAAN LANAI, PARIT PANJANG",2,580
P.016_N.31_016/31/02_1,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/02,KAMPUNG ASAM JAWA,"SEKOLAH  KEBANGSAAN ASAM JAWA, CAROK KELIAN",1,315
P.016_N.31_016/31/02_2,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/02,KAMPUNG ASAM JAWA,"SEKOLAH  KEBANGSAAN ASAM JAWA, CAROK KELIAN",2,512
P.016_N.31_016/31/02_3,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/02,KAMPUNG ASAM JAWA,"SEKOLAH  KEBANGSAAN ASAM JAWA, CAROK KELIAN",3,470
P.016_N.31_016/31/03_4,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/03,CHAROK KELIAN,"SEKOLAH  KEBANGSAAN ASAM JAWA, CAROK KELIAN",4,308
P.016_N.31_016/31/03_5,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/03,CHAROK KELIAN,"SEKOLAH  KEBANGSAAN ASAM JAWA, CAROK KELIAN",5,417
P.016_N.31_016/31/03_6,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/03,CHAROK KELIAN,"SEKOLAH  KEBANGSAAN ASAM JAWA, CAROK KELIAN",6,388
P.016_N.31_016/31/04_1,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/04,SUNGAI LIMAU,"SEKOLAH  KEBANGSAAN TITI GANTONG, JALAN SUNGAI LIMAU",1,309
P.016_N.31_016/31/04_2,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/04,SUNGAI LIMAU,"SEKOLAH  KEBANGSAAN TITI GANTONG, JALAN SUNGAI LIMAU",2,500
P.016_N.31_016/31/04_3,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/04,SUNGAI LIMAU,"SEKOLAH  KEBANGSAAN TITI GANTONG, JALAN SUNGAI LIMAU",3,464
P.016_N.31_016/31/05_1,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/05,CHAROK BEMBAN,"SEKOLAH  MENENGAH KEBANGSAAN  SYED ABU BAKAR, KUPANG",1,307
P.016_N.31_016/31/05_2,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/05,CHAROK BEMBAN,"SEKOLAH  MENENGAH KEBANGSAAN  SYED ABU BAKAR, KUPANG",2,632
P.016_N.31_016/31/05_3,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/05,CHAROK BEMBAN,"SEKOLAH  MENENGAH KEBANGSAAN  SYED ABU BAKAR, KUPANG",3,586
P.016_N.31_016/31/06_1,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/06,GUA REBAN,"SEKOLAH  KEBANGSAAN SEBERANG KETIL, KETIL KAMPUNG SEBERANG",1,319
P.016_N.31_016/31/06_2,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/06,GUA REBAN,"SEKOLAH  KEBANGSAAN SEBERANG KETIL, KETIL KAMPUNG SEBERANG",2,478
P.016_N.31_016/31/06_3,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/06,GUA REBAN,"SEKOLAH  KEBANGSAAN SEBERANG KETIL, KETIL KAMPUNG SEBERANG",3,445
P.016_N.31_016/31/07_1,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/07,KAMPUNG PADANG,"SEKOLAH  KEBANGSAAN KAMPUNG PADANG, JALAN ASAM JAWA",1,313
P.016_N.31_016/31/07_2,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/07,KAMPUNG PADANG,"SEKOLAH  KEBANGSAAN KAMPUNG PADANG, JALAN ASAM JAWA",2,438
P.016_N.31_016/31/07_3,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/07,KAMPUNG PADANG,"SEKOLAH  KEBANGSAAN KAMPUNG PADANG, JALAN ASAM JAWA",3,415
P.016_N.31_016/31/08_3,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/08,LANAI,"SEKOLAH KEBANGSAAN LANAI, PARIT PANJANG",3,310
P.016_N.31_016/31/08_4,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/08,LANAI,"SEKOLAH KEBANGSAAN LANAI, PARIT PANJANG",4,471
P.016_N.31_016/31/08_5,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/08,LANAI,"SEKOLAH KEBANGSAAN LANAI, PARIT PANJANG",5,407
P.016_N.31_016/31/09_1,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/09,MENGKUANG,"SEKOLAH MENENGAH AGAMA TARBIAH ISLAMIAH (NADI), KG MENGKUANG MASJID",1,325
P.016_N.31_016/31/09_2,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/09,MENGKUANG,"SEKOLAH MENENGAH AGAMA TARBIAH ISLAMIAH (NADI), KG MENGKUANG MASJID",2,468
P.016_N.31_016/31/09_3,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/09,MENGKUANG,"SEKOLAH MENENGAH AGAMA TARBIAH ISLAMIAH (NADI), KG MENGKUANG MASJID",3,415
P.016_N.31_016/31/09_4,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/09,MENGKUANG,"SEKOLAH MENENGAH AGAMA TARBIAH ISLAMIAH (NADI), KG MENGKUANG MASJID",4,407
P.016_N.31_016/31/10_1,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/10,LUBOK KABU,"SEKOLAH  MENENGAH KEBANGSAAN  KUALA PEGANG, KUALA PEGANG",1,311
P.016_N.31_016/31/10_2,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/10,LUBOK KABU,"SEKOLAH  MENENGAH KEBANGSAAN  KUALA PEGANG, KUALA PEGANG",2,397
P.016_N.31_016/31/10_3,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/10,LUBOK KABU,"SEKOLAH  MENENGAH KEBANGSAAN  KUALA PEGANG, KUALA PEGANG",3,403
P.016_N.31_016/31/11_1,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/11,KUALA PEGANG,"SEKOLAH  KEBANGSAAN KUALA PEGANG, KUALA PEGANG",1,285
P.016_N.31_016/31/11_2,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/11,KUALA PEGANG,"SEKOLAH  KEBANGSAAN KUALA PEGANG, KUALA PEGANG",2,373
P.016_N.31_016/31/11_3,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/11,KUALA PEGANG,"SEKOLAH  KEBANGSAAN KUALA PEGANG, KUALA PEGANG",3,348
P.016_N.31_016/31/12_1,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/12,KAMPUNG RAJA,"SEKOLAH  KEBANGSAAN KUALA KUPANG, PEKAN KUPANG",1,449
P.016_N.31_016/31/13_1,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/13,KAMPUNG LANDAK,"SEKOLAH  JENIS KEBANGSAAN  (CINA) SENG YOK, KUPANG",1,300
P.016_N.31_016/31/13_2,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/13,KAMPUNG LANDAK,"SEKOLAH  JENIS KEBANGSAAN  (CINA) SENG YOK, KUPANG",2,574
P.016_N.31_016/31/13_3,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/13,KAMPUNG LANDAK,"SEKOLAH  JENIS KEBANGSAAN  (CINA) SENG YOK, KUPANG",3,538
P.016_N.31_016/31/14_1,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/14,PEKAN KUPANG,"SEKOLAH  KEBANGSAAN KAMPUNG KEDA, KUPANG",1,283
P.016_N.31_016/31/14_2,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/14,PEKAN KUPANG,"SEKOLAH  KEBANGSAAN KAMPUNG KEDA, KUPANG",2,340
P.016_N.31_016/31/14_3,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/14,PEKAN KUPANG,"SEKOLAH  KEBANGSAAN KAMPUNG KEDA, KUPANG",3,311
P.016_N.31_016/31/15_1,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/15,KUALA CHENERAI,"SEKOLAH  JENIS KEBANGSAAN  (CINA) CHIN HWA, PEKAN KUALA PEGANG",1,308
P.016_N.31_016/31/15_2,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/15,KUALA CHENERAI,"SEKOLAH  JENIS KEBANGSAAN  (CINA) CHIN HWA, PEKAN KUALA PEGANG",2,408
P.016_N.31_016/31/16_4,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/16,KETEMBA,"SEKOLAH  KEBANGSAAN KUALA PEGANG, KUALA PEGANG",4,302
P.016_N.31_016/31/16_5,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/16,KETEMBA,"SEKOLAH  KEBANGSAAN KUALA PEGANG, KUALA PEGANG",5,387
P.016_N.31_016/31/16_6,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/16,KETEMBA,"SEKOLAH  KEBANGSAAN KUALA PEGANG, KUALA PEGANG",6,378
P.016_N.31_016/31/17_1,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/17,KAMPUNG SADEK,"SEKOLAH  KEBANGSAAN KAMPUNG SADEK, KAMPUNG SADEK",1,331
P.016_N.31_016/31/17_2,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/17,KAMPUNG SADEK,"SEKOLAH  KEBANGSAAN KAMPUNG SADEK, KAMPUNG SADEK",2,569
P.016_N.31_016/31/17_3,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/17,KAMPUNG SADEK,"SEKOLAH  KEBANGSAAN KAMPUNG SADEK, KAMPUNG SADEK",3,517
P.016_N.31_016/31/18_1,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/18,BUKIT TERABAK,"SEKOLAH MENENGAH AGAMA (ARAB) DINIAH ISLAMIYAH, KUPANG",1,286
P.016_N.31_016/31/18_2,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/18,BUKIT TERABAK,"SEKOLAH MENENGAH AGAMA (ARAB) DINIAH ISLAMIYAH, KUPANG",2,439
P.016_N.31_016/31/18_3,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/18,BUKIT TERABAK,"SEKOLAH MENENGAH AGAMA (ARAB) DINIAH ISLAMIYAH, KUPANG",3,419
P.016_N.31_016/31/18_4,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/18,BUKIT TERABAK,"SEKOLAH MENENGAH AGAMA (ARAB) DINIAH ISLAMIYAH, KUPANG",4,421
P.016_N.31_016/31/19_1,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/19,SIMPANG JERAI,"SEKOLAH  MENENGAH KEBANGSAAN  JERAI, KUPANG",1,316
P.016_N.31_016/31/19_2,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/19,SIMPANG JERAI,"SEKOLAH  MENENGAH KEBANGSAAN  JERAI, KUPANG",2,338
P.016_N.31_016/31/19_3,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/19,SIMPANG JERAI,"SEKOLAH  MENENGAH KEBANGSAAN  JERAI, KUPANG",3,328
P.016_N.31_016/31/20_1,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/20,KAMPUNG TANJONG,"SEKOLAH  KEBANGSAAN SYED SHEH, KAMPUNG JERAI",1,327
P.016_N.31_016/31/20_2,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/20,KAMPUNG TANJONG,"SEKOLAH  KEBANGSAAN SYED SHEH, KAMPUNG JERAI",2,583
P.016_N.31_016/31/20_3,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/20,KAMPUNG TANJONG,"SEKOLAH  KEBANGSAAN SYED SHEH, KAMPUNG JERAI",3,523
P.016_N.31_016/31/21_1,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/21,LADANG SUNGAI TAWAR,"DEWAN ORANG RAMAI (TOKONG HINDU) KAMPUNG DARA, LADANG SUNGAI TAWAR",1,434
P.016_N.31_016/31/22_1,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/22,BADENOCH,"SEKOLAH MENENGAH KEBANGSAAN BAKAI, MUKIM BAKAI",1,285
P.016_N.31_016/31/22_2,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/22,BADENOCH,"SEKOLAH MENENGAH KEBANGSAAN BAKAI, MUKIM BAKAI",2,390
P.016_N.31_016/31/23_1,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/23,ULU BAKAI,"SEKOLAH  KEBANGSAAN ULU BAKAI, MALAU",1,331
P.016_N.31_016/31/23_2,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/23,ULU BAKAI,"SEKOLAH  KEBANGSAAN ULU BAKAI, MALAU",2,393
P.016_N.31_016/31/24_1,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/24,PEKAN MALAU,"SEKOLAH  KEBANGSAAN MALAU, KULIM",1,295
P.016_N.31_016/31/24_2,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/24,PEKAN MALAU,"SEKOLAH  KEBANGSAAN MALAU, KULIM",2,436
P.016_N.31_016/31/24_3,,NORMAL VOTE,P.016,BALING,N.31,KUPANG,016/31/24,PEKAN MALAU,"SEKOLAH  KEBANGSAAN MALAU, KULIM",3,395
