P.129_N.18_129/18/10_4,,NORMAL VOTE,P.129,KUALA PILAH,N.18,PILAH,129/18/10,BATANG PILAH ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA SENALING,4,523
P.129_N.18_129/18/11_1,,NORMAL VOTE,P.129,KUALA PILAH,N.18,PILAH,129/18/11,KAMPONG GACHONG ,SEKOLAH KEBANGSAAN TANAH MELINTANG,1,421
P.129_N.18_129/18/12_1,,NORMAL VOTE,P.129,KUALA PILAH,N.18,PILAH,129/18/12,SERI PILAH ,SEKOLAH KEBANGSAAN SERI PILAH,1,292
P.129_N.18_129/18/12_2,,NORMAL VOTE,P.129,KUALA PILAH,N.18,PILAH,129/18/12,SERI PILAH ,SEKOLAH KEBANGSAAN SERI PILAH,2,447
P.129_N.19_129/19/01_1,,NORMAL VOTE,P.129,KUALA PILAH,N.19,JOHOL,129/19/01,KAMPONG KEPIS ,SEKOLAH KEBANGSAAN KEPIS,1,289
P.129_N.19_129/19/01_2,,NORMAL VOTE,P.129,KUALA PILAH,N.19,JOHOL,129/19/01,KAMPONG KEPIS ,SEKOLAH KEBANGSAAN KEPIS,2,411
P.129_N.19_129/19/02_1,,NORMAL VOTE,P.129,KUALA PILAH,N.19,JOHOL,129/19/02,MALAN BARU ,SEKOLAH JENIS KEBANGSAAN (CINA) KG BARU KEPIS,1,383
P.129_N.19_129/19/03_1,,NORMAL VOTE,P.129,KUALA PILAH,N.19,JOHOL,129/19/03,DANGI ,SEKOLAH JENIS KEBANGSAAN (CINA) PEI CHUN DANGI,1,291
P.129_N.19_129/19/03_2,,NORMAL VOTE,P.129,KUALA PILAH,N.19,JOHOL,129/19/03,DANGI ,SEKOLAH JENIS KEBANGSAAN (CINA) PEI CHUN DANGI,2,361
P.129_N.19_129/19/03_3,,NORMAL VOTE,P.129,KUALA PILAH,N.19,JOHOL,129/19/03,DANGI ,SEKOLAH JENIS KEBANGSAAN (CINA) PEI CHUN DANGI,3,384
P.129_N.19_129/19/04_1,,NORMAL VOTE,P.129,KUALA PILAH,N.19,JOHOL,129/19/04,KAMPUNG SELARU ,SEKOLAH KEBANGSAAN DANGI,1,284
P.129_N.19_129/19/04_2,,NORMAL VOTE,P.129,KUALA PILAH,N.19,JOHOL,129/19/04,KAMPUNG SELARU ,SEKOLAH KEBANGSAAN DANGI,2,386
P.129_N.19_129/19/04_3,,NORMAL VOTE,P.129,KUALA PILAH,N.19,JOHOL,129/19/04,KAMPUNG SELARU ,SEKOLAH KEBANGSAAN DANGI,3,381
P.129_N.19_129/19/05_1,,NORMAL VOTE,P.129,KUALA PILAH,N.19,JOHOL,129/19/05,INAS ,SEKOLAH KEBANGSAAN INAS,1,280
P.129_N.19_129/19/05_2,,NORMAL VOTE,P.129,KUALA PILAH,N.19,JOHOL,129/19/05,INAS ,SEKOLAH KEBANGSAAN INAS,2,455
P.129_N.19_129/19/05_3,,NORMAL VOTE,P.129,KUALA PILAH,N.19,JOHOL,129/19/05,INAS ,SEKOLAH KEBANGSAAN INAS,3,413
P.129_N.19_129/19/06_1,,NORMAL VOTE,P.129,KUALA PILAH,N.19,JOHOL,129/19/06,KAMPONG PADANG JUAL ,BALAI RAYA KAMPUNG PADANG JUAL JOHOL,1,196
P.129_N.19_129/19/07_1,,NORMAL VOTE,P.129,KUALA PILAH,N.19,JOHOL,129/19/07,PEKAN JOHOL ,SEKOLAH JENIS KEBANGSAAN (CINA) YUK CHAI JOHOL,1,346
P.129_N.19_129/19/08_1,,NORMAL VOTE,P.129,KUALA PILAH,N.19,JOHOL,129/19/08,KUALA JOHOL ,SEKOLAH KEBANGSAAN UNDANG JOHOL,1,293
P.129_N.19_129/19/08_2,,NORMAL VOTE,P.129,KUALA PILAH,N.19,JOHOL,129/19/08,KUALA JOHOL ,SEKOLAH KEBANGSAAN UNDANG JOHOL,2,507
P.129_N.19_129/19/09_1,,NORMAL VOTE,P.129,KUALA PILAH,N.19,JOHOL,129/19/09,KAMPUNG NURI ,SEKOLAH MENENGAH KEBANGSAAN DATUK UNDANG ABDUL MANAP,1,297
P.129_N.19_129/19/09_2,,NORMAL VOTE,P.129,KUALA PILAH,N.19,JOHOL,129/19/09,KAMPUNG NURI ,SEKOLAH MENENGAH KEBANGSAAN DATUK UNDANG ABDUL MANAP,2,473
P.129_N.19_129/19/10_1,,NORMAL VOTE,P.129,KUALA PILAH,N.19,JOHOL,129/19/10,AYER MAWANG ,SEKOLAH JENIS KEBANGSAAN (CINA) YOKE HUA AIR MAWANG,1,273
P.129_N.19_129/19/10_2,,NORMAL VOTE,P.129,KUALA PILAH,N.19,JOHOL,129/19/10,AYER MAWANG ,SEKOLAH JENIS KEBANGSAAN (CINA) YOKE HUA AIR MAWANG,2,440
P.129_N.19_129/19/10_3,,NORMAL VOTE,P.129,KUALA PILAH,N.19,JOHOL,129/19/10,AYER MAWANG ,SEKOLAH JENIS KEBANGSAAN (CINA) YOKE HUA AIR MAWANG,3,421
P.129_N.19_129/19/10_4,,NORMAL VOTE,P.129,KUALA PILAH,N.19,JOHOL,129/19/10,AYER MAWANG ,SEKOLAH JENIS KEBANGSAAN (CINA) YOKE HUA AIR MAWANG,4,413
,,,,,,,,,,,
P.130_P.130/POSTAL VOTE_UNDI POS_1,,POSTAL VOTE,P.130,RASAH,P.130/POSTAL VOTE,POSTAL VOTE,UNDI POS,UNDI POS,,1,1330
P.130_P.130/EARLY VOTE_130/20/00_1,,EARLY VOTE,P.130,RASAH,P.130/EARLY VOTE,EARLY VOTE,130/20/00,UNDI AWAL ,DEWAN ACACIA IPD SEREMBAN BILIK A,1,16
P.130_P.130/EARLY VOTE_130/21/00_1,,EARLY VOTE,P.130,RASAH,P.130/EARLY VOTE,EARLY VOTE,130/21/00,UNDI AWAL ,DEWAN ACACIA IPD SEREMBAN BILIK B,1,477
P.130_P.130/EARLY VOTE_130/22/00_1,,EARLY VOTE,P.130,RASAH,P.130/EARLY VOTE,EARLY VOTE,130/22/00,UNDI AWAL ,DEWAN ACACIA IPD SEREMBAN BILIK C,1,39
P.130_P.130/EARLY VOTE_130/22/00_1,,EARLY VOTE,P.130,RASAH,P.130/EARLY VOTE,EARLY VOTE,130/22/00,UNDI AWAL ,GARAJ MT KEM 1 BRIGED RASAH,1,312
P.130_P.130/EARLY VOTE_130/22/00_2,,EARLY VOTE,P.130,RASAH,P.130/EARLY VOTE,EARLY VOTE,130/22/00,UNDI AWAL ,GARAJ MT KEM 1 BRIGED RASAH,2,316
P.130_P.130/EARLY VOTE_130/22/00_3,,EARLY VOTE,P.130,RASAH,P.130/EARLY VOTE,EARLY VOTE,130/22/00,UNDI AWAL ,GARAJ MT KEM 1 BRIGED RASAH,3,304
P.130_P.130/EARLY VOTE_130/22/00_4,,EARLY VOTE,P.130,RASAH,P.130/EARLY VOTE,EARLY VOTE,130/22/00,UNDI AWAL ,GARAJ MT KEM 1 BRIGED RASAH,4,247
P.130_P.130/EARLY VOTE_130/23/00_1,,EARLY VOTE,P.130,RASAH,P.130/EARLY VOTE,EARLY VOTE,130/23/00,UNDI AWAL ,DEWAN ACACIA IPD SEREMBAN BILIK D,1,17
P.130_N.20_130/20/01_1,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/01,JIJAN ,SEKOLAH KEBANGSAAN DATO' AHMAD MANAF,1,264
P.130_N.20_130/20/01_2,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/01,JIJAN ,SEKOLAH KEBANGSAAN DATO' AHMAD MANAF,2,587
P.130_N.20_130/20/01_3,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/01,JIJAN ,SEKOLAH KEBANGSAAN DATO' AHMAD MANAF,3,595
P.130_N.20_130/20/01_4,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/01,JIJAN ,SEKOLAH KEBANGSAAN DATO' AHMAD MANAF,4,568
P.130_N.20_130/20/01_5,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/01,JIJAN ,SEKOLAH KEBANGSAAN DATO' AHMAD MANAF,5,555
P.130_N.20_130/20/01_6,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/01,JIJAN ,SEKOLAH KEBANGSAAN DATO' AHMAD MANAF,6,562
P.130_N.20_130/20/01_7,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/01,JIJAN ,SEKOLAH KEBANGSAAN DATO' AHMAD MANAF,7,523
P.130_N.20_130/20/01_8,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/01,JIJAN ,SEKOLAH KEBANGSAAN DATO' AHMAD MANAF,8,517
P.130_N.20_130/20/01_9,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/01,JIJAN ,SEKOLAH KEBANGSAAN DATO' AHMAD MANAF,9,556
P.130_N.20_130/20/02_1,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/02,KAMPONG KONDOK ,SEKOLAH KEBANGSAAN DATO' SHAH BANDAR ABU BAKAR LABU HILIR,1,290
P.130_N.20_130/20/02_2,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/02,KAMPONG KONDOK ,SEKOLAH KEBANGSAAN DATO' SHAH BANDAR ABU BAKAR LABU HILIR,2,564
P.130_N.20_130/20/02_3,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/02,KAMPONG KONDOK ,SEKOLAH KEBANGSAAN DATO' SHAH BANDAR ABU BAKAR LABU HILIR,3,545
P.130_N.20_130/20/03_1,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/03,TIROI ,SEKOLAH JENIS KEBANGSAAN (CINA) KG BARU BT 8 LABU,1,261
P.130_N.20_130/20/03_2,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/03,TIROI ,SEKOLAH JENIS KEBANGSAAN (CINA) KG BARU BT 8 LABU,2,513
P.130_N.20_130/20/03_3,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/03,TIROI ,SEKOLAH JENIS KEBANGSAAN (CINA) KG BARU BT 8 LABU,3,529
P.130_N.20_130/20/03_4,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/03,TIROI ,SEKOLAH JENIS KEBANGSAAN (CINA) KG BARU BT 8 LABU,4,513
P.130_N.20_130/20/03_5,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/03,TIROI ,SEKOLAH JENIS KEBANGSAAN (CINA) KG BARU BT 8 LABU,5,482
P.130_N.20_130/20/03_6,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/03,TIROI ,SEKOLAH JENIS KEBANGSAAN (CINA) KG BARU BT 8 LABU,6,483
P.130_N.20_130/20/04_1,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/04,LABU ,SEKOLAH KEBANGSAAN LABU,1,246
P.130_N.20_130/20/04_2,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/04,LABU ,SEKOLAH KEBANGSAAN LABU,2,513
P.130_N.20_130/20/04_3,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/04,LABU ,SEKOLAH KEBANGSAAN LABU,3,514
P.130_N.20_130/20/04_4,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/04,LABU ,SEKOLAH KEBANGSAAN LABU,4,482
P.130_N.20_130/20/04_5,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/04,LABU ,SEKOLAH KEBANGSAAN LABU,5,493
P.130_N.20_130/20/05_1,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/05,LABU JAYA ,SEKOLAH KEBANGSAAN L B JOHNSON,1,279
P.130_N.20_130/20/05_2,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/05,LABU JAYA ,SEKOLAH KEBANGSAAN L B JOHNSON,2,458
P.130_N.20_130/20/05_3,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/05,LABU JAYA ,SEKOLAH KEBANGSAAN L B JOHNSON,3,464
P.130_N.20_130/20/05_4,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/05,LABU JAYA ,SEKOLAH KEBANGSAAN L B JOHNSON,4,448
P.130_N.20_130/20/05_5,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/05,LABU JAYA ,SEKOLAH KEBANGSAAN L B JOHNSON,5,438
P.130_N.20_130/20/06_1,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/06,KAMPUNG GADONG JAYA ,SEKOLAH KEBANGSAAN GADONG JAYA,1,303
P.130_N.20_130/20/06_2,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/06,KAMPUNG GADONG JAYA ,SEKOLAH KEBANGSAAN GADONG JAYA,2,422
P.130_N.20_130/20/06_3,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/06,KAMPUNG GADONG JAYA ,SEKOLAH KEBANGSAAN GADONG JAYA,3,391
P.130_N.20_130/20/06_4,,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/06,KAMPUNG GADONG JAYA ,SEKOLAH KEBANGSAAN GADONG JAYA,4,400
P.130_N.21_130/21/01_1,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/01,BUKIT KEPAYANG ,SEKOLAH MENENGAH KEBANGSAAN CHAN WA II,1,282
P.130_N.21_130/21/01_2,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/01,BUKIT KEPAYANG ,SEKOLAH MENENGAH KEBANGSAAN CHAN WA II,2,540
P.130_N.21_130/21/01_3,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/01,BUKIT KEPAYANG ,SEKOLAH MENENGAH KEBANGSAAN CHAN WA II,3,545
P.130_N.21_130/21/01_4,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/01,BUKIT KEPAYANG ,SEKOLAH MENENGAH KEBANGSAAN CHAN WA II,4,535
P.130_N.21_130/21/01_5,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/01,BUKIT KEPAYANG ,SEKOLAH MENENGAH KEBANGSAAN CHAN WA II,5,517
P.130_N.21_130/21/01_6,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/01,BUKIT KEPAYANG ,SEKOLAH MENENGAH KEBANGSAAN CHAN WA II,6,504
P.130_N.21_130/21/01_7,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/01,BUKIT KEPAYANG ,SEKOLAH MENENGAH KEBANGSAAN CHAN WA II,7,526
P.130_N.21_130/21/01_8,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/01,BUKIT KEPAYANG ,SEKOLAH MENENGAH KEBANGSAAN CHAN WA II,8,582
P.130_N.21_130/21/02_1,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/02,TAMAN PERMAI ,SEKOLAH KEBANGSAAN PUTERI,1,267
P.130_N.21_130/21/02_2,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/02,TAMAN PERMAI ,SEKOLAH KEBANGSAAN PUTERI,2,588
P.130_N.21_130/21/02_3,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/02,TAMAN PERMAI ,SEKOLAH KEBANGSAAN PUTERI,3,584
P.130_N.21_130/21/02_4,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/02,TAMAN PERMAI ,SEKOLAH KEBANGSAAN PUTERI,4,579
P.130_N.21_130/21/02_5,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/02,TAMAN PERMAI ,SEKOLAH KEBANGSAAN PUTERI,5,580
P.130_N.21_130/21/02_6,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/02,TAMAN PERMAI ,SEKOLAH KEBANGSAAN PUTERI,6,550
P.130_N.21_130/21/02_7,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/02,TAMAN PERMAI ,SEKOLAH KEBANGSAAN PUTERI,7,546
P.130_N.21_130/21/02_8,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/02,TAMAN PERMAI ,SEKOLAH KEBANGSAAN PUTERI,8,555
P.130_N.21_130/21/02_9,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/02,TAMAN PERMAI ,SEKOLAH KEBANGSAAN PUTERI,9,552
P.130_N.21_130/21/03_1,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/03,JALAN KONG SANG ,SEKOLAH JENIS KEBANGSAAN (CINA) SAN MIN,1,178
P.130_N.21_130/21/04_2,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/04,JALAN DATO BANDAR TUNGGAL ,SEKOLAH MENENGAH KEBANGSAAN METHODIST ACS,2,223
P.130_N.21_130/21/04_3,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/04,JALAN DATO BANDAR TUNGGAL ,SEKOLAH MENENGAH KEBANGSAAN METHODIST ACS,3,282
P.130_N.21_130/21/04_4,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/04,JALAN DATO BANDAR TUNGGAL ,SEKOLAH MENENGAH KEBANGSAAN METHODIST ACS,4,260
P.130_N.21_130/21/05_1,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/05,JALAN YAM TUAN ,SEKOLAH JENIS KEBANGSAAN (TAMIL) LORONG JAWA,1,217
P.130_N.21_130/21/05_2,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/05,JALAN YAM TUAN ,SEKOLAH JENIS KEBANGSAAN (TAMIL) LORONG JAWA,2,298
P.130_N.21_130/21/05_3,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/05,JALAN YAM TUAN ,SEKOLAH JENIS KEBANGSAAN (TAMIL) LORONG JAWA,3,314
P.130_N.21_130/21/06_1,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/06,JALAN LEE SAM ,SEKOLAH MENENGAH KEBANGSAAN METHODIST ACS,1,340
P.130_N.21_130/21/07_1,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/07,JALAN TUANKU MUNAWIR ,SEKOLAH JENIS KEBANGSAAN (CINA) SINO ENGLISH,1,296
P.130_N.21_130/21/08_1,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/08,BUKIT TEMBOK ,SEKOLAH TINGGI METHODIST SEREMBAN,1,249
P.130_N.21_130/21/08_2,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/08,BUKIT TEMBOK ,SEKOLAH TINGGI METHODIST SEREMBAN,2,508
P.130_N.21_130/21/09_1,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/09,TAMAN BUKIT KAYA ,SEKOLAH KEBANGSAAN ST PAUL,1,264
P.130_N.21_130/21/09_2,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/09,TAMAN BUKIT KAYA ,SEKOLAH KEBANGSAAN ST PAUL,2,607
P.130_N.21_130/21/09_3,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/09,TAMAN BUKIT KAYA ,SEKOLAH KEBANGSAAN ST PAUL,3,563
P.130_N.21_130/21/09_4,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/09,TAMAN BUKIT KAYA ,SEKOLAH KEBANGSAAN ST PAUL,4,586
P.130_N.21_130/21/10_1,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2 ,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,1,302
P.130_N.21_130/21/10_2,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2 ,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,2,622
P.130_N.21_130/21/10_3,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2 ,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,3,622
P.130_N.21_130/21/10_4,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2 ,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,4,606
P.130_N.21_130/21/10_5,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2 ,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,5,613
P.130_N.21_130/21/10_6,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2 ,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,6,601
P.130_N.21_130/21/10_7,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2 ,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,7,603
P.130_N.21_130/21/10_8,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2 ,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,8,599
P.130_N.21_130/21/10_9,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2 ,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,9,583
P.130_N.21_130/21/10_10,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2 ,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,10,552
P.130_N.21_130/21/10_11,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2 ,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,11,542
P.130_N.21_130/21/10_12,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2 ,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,12,544
P.130_N.21_130/21/10_13,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2 ,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,13,581
P.130_N.21_130/21/10_14,,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2 ,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,14,562
P.130_N.22_130/22/01_1,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/01,RAHANG ,SEKOLAH MENENGAH KEBANGSAAN KING GEORGE V,1,403
P.130_N.22_130/22/02_1,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/02,RAHANG TIMOR ,SEKOLAH KEBANGSAAN RAHANG,1,229
P.130_N.22_130/22/02_2,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/02,RAHANG TIMOR ,SEKOLAH KEBANGSAAN RAHANG,2,379
P.130_N.22_130/22/02_3,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/02,RAHANG TIMOR ,SEKOLAH KEBANGSAAN RAHANG,3,386
P.130_N.22_130/22/03_1,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/03,PEKAN RAHANG ,SEKOLAH JENIS KEBANGSAAN (CINA) KELPIN SEREMBAN,1,433
P.130_N.22_130/22/04_1,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/04,PEKAN RASAH ,KOLEJ PEMBANTU PERUBATAN SEREMBAN,1,194
P.130_N.22_130/22/04_2,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/04,PEKAN RASAH ,KOLEJ PEMBANTU PERUBATAN SEREMBAN,2,417
P.130_N.22_130/22/04_3,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/04,PEKAN RASAH ,KOLEJ PEMBANTU PERUBATAN SEREMBAN,3,420
P.130_N.22_130/22/04_4,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/04,PEKAN RASAH ,KOLEJ PEMBANTU PERUBATAN SEREMBAN,4,431
P.130_N.22_130/22/04_5,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/04,PEKAN RASAH ,KOLEJ PEMBANTU PERUBATAN SEREMBAN,5,450
P.130_N.22_130/22/05_1,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/05,KAMPONG BAHRU RASAH ,SEKOLAH JENIS KEBANGSAAN (CINA) MA HWA KG. BARU RASAH,1,236
P.130_N.22_130/22/05_2,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/05,KAMPONG BAHRU RASAH ,SEKOLAH JENIS KEBANGSAAN (CINA) MA HWA KG. BARU RASAH,2,575
P.130_N.22_130/22/05_3,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/05,KAMPONG BAHRU RASAH ,SEKOLAH JENIS KEBANGSAAN (CINA) MA HWA KG. BARU RASAH,3,585
P.130_N.22_130/22/05_4,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/05,KAMPONG BAHRU RASAH ,SEKOLAH JENIS KEBANGSAAN (CINA) MA HWA KG. BARU RASAH,4,586
P.130_N.22_130/22/05_5,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/05,KAMPONG BAHRU RASAH ,SEKOLAH JENIS KEBANGSAAN (CINA) MA HWA KG. BARU RASAH,5,584
P.130_N.22_130/22/06_1,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/06,TAMAN BUKIT CHEDANG ,SEKOLAH AGAMA RAKYAT DARUL HIKMAH TAMAN BUKIT CHEDANG SEREMBAN,1,297
P.130_N.22_130/22/06_2,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/06,TAMAN BUKIT CHEDANG ,SEKOLAH AGAMA RAKYAT DARUL HIKMAH TAMAN BUKIT CHEDANG SEREMBAN,2,502
P.130_N.22_130/22/06_3,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/06,TAMAN BUKIT CHEDANG ,SEKOLAH AGAMA RAKYAT DARUL HIKMAH TAMAN BUKIT CHEDANG SEREMBAN,3,474
P.130_N.22_130/22/06_4,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/06,TAMAN BUKIT CHEDANG ,SEKOLAH AGAMA RAKYAT DARUL HIKMAH TAMAN BUKIT CHEDANG SEREMBAN,4,479
P.130_N.22_130/22/07_5,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/07,KAMPONG PONDOK ,SEKOLAH KEBANGSAAN DATO' BANDAR RASAH,5,260
